estimate,CI_left,CI_right,misp,estimator,lrnr,pos_const,n,ATE,iter
0.237856593143968,0.194709469351595,0.279736430997141,1,auDRI,earth,2,2500,0.247122371483786,1
0.244402733086186,0.198124490287439,0.290680975884934,1,AIPW,earth,2,2500,0.247122371483786,1
0.265592883820482,0.218993237002428,0.319340079647204,2,auDRI,earth,2,2500,0.247122371483786,1
0.261333764790309,0.206861579739042,0.315805949841575,2,AIPW,earth,2,2500,0.247122371483786,1
0.237816735539268,0.204363087771933,0.274619160647961,3,auDRI,earth,2,2500,0.247122371483786,1
0.238744833437002,0.205027439045954,0.272462227828049,3,AIPW,earth,2,2500,0.247122371483786,1
0.235089199503037,0.192028881209222,0.275574355682528,1,auDRI,gam_1,2,2500,0.247122371483786,1
0.242870901322885,0.200001024431816,0.285740778213954,1,AIPW,gam_1,2,2500,0.247122371483786,1
0.260637685661102,0.211622430152632,0.308976145715927,2,auDRI,gam_1,2,2500,0.247122371483786,1
0.259867791271689,0.208293147294549,0.311442435248828,2,AIPW,gam_1,2,2500,0.247122371483786,1
0.234726140463192,0.20169462628609,0.272689012536821,3,auDRI,gam_1,2,2500,0.247122371483786,1
0.250902593734266,0.217331911509181,0.284473275959351,3,AIPW,gam_1,2,2500,0.247122371483786,1
0.241719033459807,0.198873684044165,0.279585417262538,1,auDRI,xgboost,2,2500,0.247122371483786,1
0.241852731399679,0.200336418465067,0.283369044334291,1,AIPW,xgboost,2,2500,0.247122371483786,1
0.273112352536252,0.233910465168439,0.319019129398743,2,auDRI,xgboost,2,2500,0.247122371483786,1
0.270511013644583,0.221789549858597,0.319232477430568,2,AIPW,xgboost,2,2500,0.247122371483786,1
0.249468893810959,0.213013020965556,0.284317845620701,3,auDRI,xgboost,2,2500,0.247122371483786,1
0.252693727846324,0.219067567105379,0.286319888587268,3,AIPW,xgboost,2,2500,0.247122371483786,1
0.240845011186871,0.197918574889266,0.287394009482863,1,auDRI,rf,2,2500,0.247122371483786,1
0.247284538216039,0.204152845535571,0.290416230896508,1,AIPW,rf,2,2500,0.247122371483786,1
