estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
3.93844566314077,3.71087988819643,4.17002212913661,1,auDRI,all,672,4,1
3.97352523249179,3.75699852942331,4.19005193556027,1,AIPW,all,672,4,1
3.9491720134603,3.68207474706829,4.22742484310088,2,auDRI,all,672,4,1
3.98763612471098,3.7477512860596,4.22752096336235,2,AIPW,all,672,4,1
3.94314068357662,3.70610347274039,4.15482632963932,3,auDRI,all,672,4,1
3.96572546741954,3.73995676148077,4.19149417335831,3,AIPW,all,672,4,1
4.03080243258827,3.82068379329315,4.25281832753103,1,auDRI,all,672,4,2
4.0087920330857,3.80842371107181,4.20916035509959,1,AIPW,all,672,4,2
4.02716593989172,3.81918683123226,4.24644214211016,2,auDRI,all,672,4,2
4.01202767160986,3.80682670865325,4.21722863456647,2,AIPW,all,672,4,2
4.02376344077574,3.80956596429708,4.24288174929564,3,auDRI,all,672,4,2
4.02485395075022,3.81704284679907,4.23266505470138,3,AIPW,all,672,4,2
4.05912887376362,3.83815947549404,4.28044533738688,1,auDRI,all,672,4,3
4.05406800128472,3.855543931789,4.25259207078043,1,AIPW,all,672,4,3
4.05657100441038,3.82564350940406,4.29536781766792,2,auDRI,all,672,4,3
4.07059888681112,3.84580870240016,4.29538907122208,2,AIPW,all,672,4,3
4.06411108651893,3.86596516144096,4.27170454014326,3,auDRI,all,672,4,3
4.06175854070771,3.85125038670852,4.2722666947069,3,AIPW,all,672,4,3
4.28932602593099,4.03882044209465,4.56103228602908,1,auDRI,all,672,4,4
4.22988222989334,3.98415945871764,4.47560500106904,1,AIPW,all,672,4,4
4.28620128268676,3.98279648336646,4.5642470036658,2,auDRI,all,672,4,4
4.22744189674882,3.95138437041861,4.50349942307904,2,AIPW,all,672,4,4
4.26003840540386,4.01102245033788,4.52313198405387,3,auDRI,all,672,4,4
4.25852533947313,4.00530162409458,4.51174905485169,3,AIPW,all,672,4,4
4.2383618419649,3.9451251765157,4.52066301864572,1,auDRI,all,672,4,5
4.23190353065978,3.95168805419968,4.51211900711989,1,AIPW,all,672,4,5
4.26239918944522,3.92354946521389,4.57789060946102,2,auDRI,all,672,4,5
4.25386089935316,3.93968964668718,4.56803215201915,2,AIPW,all,672,4,5
4.19984721035932,3.89267866354263,4.46486394139571,3,auDRI,all,672,4,5
4.19217475925915,3.90075911778195,4.48359040073636,3,AIPW,all,672,4,5
4.06275343260929,3.83890269166146,4.28827525847586,1,auDRI,all,672,4,6
4.05429484676583,3.84891610430757,4.25967358922409,1,AIPW,all,672,4,6
4.09512264777332,3.8534802250794,4.34114057358891,2,auDRI,all,672,4,6
4.10627795006622,3.87556268296753,4.33699321716491,2,AIPW,all,672,4,6
4.06771419466257,3.85100804209587,4.27267234880033,3,auDRI,all,672,4,6
4.06243871246191,3.85226068494113,4.27261673998269,3,AIPW,all,672,4,6
3.76933813617758,3.53681986862367,4.00420158457437,1,auDRI,all,672,4,7
3.76098937907848,3.5671132344497,3.95486552370725,1,AIPW,all,672,4,7
3.73287910904412,3.49002558496312,3.95983480104293,2,auDRI,all,672,4,7
3.74554826714016,3.53949751112556,3.95159902315475,2,AIPW,all,672,4,7
3.78143838169607,3.579313086703,4.00110578458274,3,auDRI,all,672,4,7
