estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
0.750853330022811,0.626181192741783,0.874461907912578,1,auDRI,all,4302,0.753602975360298,1
0.745067266768124,0.618404634108902,0.871729899427346,1,AIPW,all,4302,0.753602975360298,1
0.711578775604836,0.572353694374432,0.863496368085377,2,auDRI,all,4302,0.753602975360298,1
0.692929001154023,0.527172820314303,0.858685181993742,2,AIPW,all,4302,0.753602975360298,1
0.709904538861558,0.586389850140953,0.830648359078545,3,auDRI,all,4302,0.753602975360298,1
0.669527806631804,0.550266281076084,0.788789332187523,3,AIPW,all,4302,0.753602975360298,1
0.74523526023993,0.62912698605404,0.878254804562783,1,auDRI,all,4302,0.753602975360298,2
0.724786672633459,0.605017466906494,0.844555878360425,1,AIPW,all,4302,0.753602975360298,2
0.672430794268265,0.540972937068417,0.805737405035336,2,auDRI,all,4302,0.753602975360298,2
0.55564951777914,0.399234669314304,0.712064366243975,2,AIPW,all,4302,0.753602975360298,2
0.717811458892929,0.606084269385601,0.836411863320359,3,auDRI,all,4302,0.753602975360298,2
0.676653957879413,0.559510127218054,0.793797788540771,3,AIPW,all,4302,0.753602975360298,2
0.734527566493175,0.617557913141156,0.852701578902297,1,auDRI,all,4302,0.753602975360298,3
0.737005681134845,0.609998905022235,0.864012457247455,1,AIPW,all,4302,0.753602975360298,3
0.743788164995149,0.598764501579808,0.892644797341629,2,auDRI,all,4302,0.753602975360298,3
0.740519820314206,0.572060007755044,0.908979632873367,2,AIPW,all,4302,0.753602975360298,3
0.719821481232825,0.601487937958968,0.843347304983904,3,auDRI,all,4302,0.753602975360298,3
0.698203313813564,0.578616462179788,0.817790165447341,3,AIPW,all,4302,0.753602975360298,3
0.715484017212134,0.588811178891711,0.837843336616876,1,auDRI,all,4302,0.753602975360298,4
0.711099227775804,0.58459177289068,0.837606682660929,1,AIPW,all,4302,0.753602975360298,4
0.654316900441689,0.514200239134394,0.803342789757893,2,auDRI,all,4302,0.753602975360298,4
0.628931730888615,0.461226582258954,0.796636879518275,2,AIPW,all,4302,0.753602975360298,4
0.685730432341501,0.570780100826163,0.812598367924286,3,auDRI,all,4302,0.753602975360298,4
