estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-16260.3946776475,-17883.2089452585,-13063.1033156463,1,auDRI,all,2675,-13856.3724964037,0
-14138.1068161787,-14864.3366490353,-13411.876983322,1,AIPW,all,2675,-13856.3724964037,0
-16040.4489786175,-17243.795614552,-13518.2272212109,2,auDRI,all,2675,-13856.3724964037,0
-14105.4681370828,-14843.2619472583,-13367.6743269074,2,AIPW,all,2675,-13856.3724964037,0
-13906.2866598335,-15245.3445586717,-12054.0859202346,3,auDRI,all,2675,-13856.3724964037,0
-13947.6962580991,-15441.1545987731,-12454.2379174251,3,AIPW,all,2675,-13856.3724964037,0
-12418.2453978152,-14927.748387047,-10481.2281477623,1,auDRI,all,2675,-13811.5668200566,1
-8202.1813562116,-8875.43570346415,-7528.92700895906,1,AIPW,all,2675,-13811.5668200566,1
-12828.8999947484,-15069.3195796266,-11375.3094557023,2,auDRI,all,2675,-13811.5668200566,1
-14295.6240501923,-15087.4388852669,-13503.8092151177,2,AIPW,all,2675,-13811.5668200566,1
-13643.712382118,-15556.2817819591,-10467.2624255246,3,auDRI,all,2675,-13811.5668200566,1
-8073.59678523923,-9305.83356068516,-6841.36000979331,3,AIPW,all,2675,-13811.5668200566,1
-14195.9748117854,-15193.8872839995,-13018.9511875023,1,auDRI,all,2675,-13880.0255819769,2
-13817.4870967038,-14509.5616119092,-13125.4125814985,1,AIPW,all,2675,-13880.0255819769,2
-14191.5243476239,-15142.6834653803,-13109.5659874906,2,auDRI,all,2675,-13880.0255819769,2
-14003.7016967253,-14722.9385753773,-13284.4648180733,2,AIPW,all,2675,-13880.0255819769,2
-13862.1001297579,-15041.6007624562,-12603.6851589363,3,auDRI,all,2675,-13880.0255819769,2
-13688.3737670404,-14813.0244821385,-12563.7230519422,3,AIPW,all,2675,-13880.0255819769,2
-14005.3566873623,-15439.1831624846,-12450.6328027592,1,auDRI,all,2675,-13422.9430216407,3
-13917.1976210123,-14624.8591492701,-13209.5360927544,1,AIPW,all,2675,-13422.9430216407,3
-14005.9315594942,-15549.2457698878,-12441.1353226453,2,auDRI,all,2675,-13422.9430216407,3
-13891.5928967384,-14628.6935471242,-13154.4922463526,2,AIPW,all,2675,-13422.9430216407,3
-13844.0117317447,-15260.8028409045,-12194.568185099,3,auDRI,all,2675,-13422.9430216407,3
-13821.4572118365,-15452.0435850027,-12190.8708386702,3,AIPW,all,2675,-13422.9430216407,3
-12868.7052721022,-14173.1968077185,-11307.9677611772,1,auDRI,all,2675,-13357.1502992138,4
-12866.1775640441,-13591.3939282859,-12140.9611998023,1,AIPW,all,2675,-13357.1502992138,4
-12865.5593191838,-14232.9922706387,-11360.5893306993,2,auDRI,all,2675,-13357.1502992138,4
-12850.2498043878,-13609.403315743,-12091.0962930327,2,AIPW,all,2675,-13357.1502992138,4
-12558.7523283049,-14114.2402340318,-10752.8741199271,3,auDRI,all,2675,-13357.1502992138,4
-12495.7175529768,-14243.6589657472,-10747.7761402065,3,AIPW,all,2675,-13357.1502992138,4
-12106.9899766079,-13879.5407298038,-10314.6236299427,1,auDRI,all,2675,-12922.8244375327,5
-13089.2032874389,-14234.0827894666,-11944.3237854112,1,AIPW,all,2675,-12922.8244375327,5
-11707.9260040409,-13595.6439984601,-9567.39413203038,2,auDRI,all,2675,-12922.8244375327,5
-11600.3102883918,-12682.123531844,-10518.4970449395,2,AIPW,all,2675,-12922.8244375327,5
-12101.5584419738,-13741.6926017864,-10106.2435495461,3,auDRI,all,2675,-12922.8244375327,5
-12929.7793964289,-14927.4877697231,-10932.0710231346,3,AIPW,all,2675,-12922.8244375327,5
-12536.611561417,-14315.3935091377,-11088.3799961209,1,auDRI,all,2675,-13823.1967248003,6
-13413.4332570956,-14348.333407607,-12478.5331065842,1,AIPW,all,2675,-13823.1967248003,6
-12587.4527690669,-14504.9402454133,-10491.1764888551,2,auDRI,all,2675,-13823.1967248003,6
-13548.3097860901,-14477.302331529,-12619.3172406512,2,AIPW,all,2675,-13823.1967248003,6
-13771.8994120663,-15235.8616171862,-12100.3870349618,3,auDRI,all,2675,-13823.1967248003,6
-13060.8937864206,-14710.5300955103,-11411.2574773309,3,AIPW,all,2675,-13823.1967248003,6
-13678.7544029239,-15310.7324622133,-11440.5354103702,1,auDRI,all,2675,-13007.2380565783,7
-12905.8938654743,-13882.1257196848,-11929.6620112639,1,AIPW,all,2675,-13007.2380565783,7
-13546.8807182959,-15285.0638286929,-11623.0853261372,2,auDRI,all,2675,-13007.2380565783,7
-12574.9147146316,-13566.9516308144,-11582.8777984487,2,AIPW,all,2675,-13007.2380565783,7
-12615.6317381715,-14381.3095872091,-10710.6895380029,3,auDRI,all,2675,-13007.2380565783,7
-12942.7585829649,-14907.8360587891,-10977.6811071408,3,AIPW,all,2675,-13007.2380565783,7
-10406.7888096289,-13978.5496506022,-5978.69472742429,1,auDRI,all,2675,-13258.6062172916,8
-12877.600372384,-13692.4346444106,-12062.7661003574,1,AIPW,all,2675,-13258.6062172916,8
-10450.6045892368,-14057.190059472,-6199.08162668468,2,auDRI,all,2675,-13258.6062172916,8
-13343.1348423294,-14173.2888217323,-12512.9808629264,2,AIPW,all,2675,-13258.6062172916,8
-12680.1355115458,-14260.0292737057,-10545.0466803035,3,auDRI,all,2675,-13258.6062172916,8
-12872.7739907973,-14385.1206885172,-11360.4272930775,3,AIPW,all,2675,-13258.6062172916,8
-13900.6061354025,-15116.7278065127,-12507.8943044399,1,auDRI,all,2675,-13162.4786195873,9
-13952.7686239833,-14658.75329532,-13246.7839526465,1,AIPW,all,2675,-13162.4786195873,9
-13910.2719624225,-15178.3960645778,-12638.9912131119,2,auDRI,all,2675,-13162.4786195873,9
-13997.5450234156,-14730.5428471455,-13264.5471996857,2,AIPW,all,2675,-13162.4786195873,9
-13786.151509687,-14990.2337940607,-12378.2882789294,3,auDRI,all,2675,-13162.4786195873,9
