estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
3.88078943027559,3.62189799991488,4.12262117661291,1,auDRI,all,672,4,1
3.86841006802139,3.66797406272927,4.06884607331352,1,AIPW,all,672,4,1
3.97524227822408,3.7455325278043,4.22840512465164,2,auDRI,all,672,4,1
3.97914948790551,3.75023005711675,4.20806891869428,2,AIPW,all,672,4,1
3.88362209420059,3.65186006223369,4.1258359166846,3,auDRI,all,672,4,1
3.86882998006931,3.64718942965805,4.09047053048057,3,AIPW,all,672,4,1
4.03299702165747,3.79802072381211,4.28042639292974,1,auDRI,all,672,4,2
4.05546942179639,3.85833741214272,4.25260143145006,1,AIPW,all,672,4,2
4.00553223187452,3.75657253385807,4.2908610365007,2,auDRI,all,672,4,2
4.04536681869649,3.84258896449567,4.24814467289732,2,AIPW,all,672,4,2
4.03633259275571,3.82768313108952,4.22628577762908,3,auDRI,all,672,4,2
4.02957750116186,3.82285141992616,4.23630358239756,3,AIPW,all,672,4,2
4.0379845020882,3.77877604452256,4.31411465957592,1,auDRI,all,672,4,3
4.01700422798251,3.82065675926722,4.2133516966978,1,AIPW,all,672,4,3
4.04452983401308,3.78300061142532,4.30927150496401,2,auDRI,all,672,4,3
4.04515569831599,3.82680296280762,4.26350843382436,2,AIPW,all,672,4,3
4.06481726944641,3.85408978675702,4.27241595020724,3,auDRI,all,672,4,3
4.05414340685855,3.84061078230067,4.26767603141643,3,AIPW,all,672,4,3
4.12909752797524,3.81576859609253,4.44499618247975,1,auDRI,all,672,4,4
4.18299275716703,3.93964621426092,4.42633930007314,1,AIPW,all,672,4,4
4.14495965533857,3.82222759719842,4.46931351705164,2,auDRI,all,672,4,4
4.19786806392033,3.91247355176451,4.48326257607615,2,AIPW,all,672,4,4
4.20826403120232,3.9839651656508,4.42864266466582,3,auDRI,all,672,4,4
4.17024162172621,3.92857198489135,4.41191125856108,3,AIPW,all,672,4,4
4.22997522420319,3.92015014287881,4.54172413208899,1,auDRI,all,672,4,5
4.20323039008777,3.93210322442778,4.47435755574776,1,AIPW,all,672,4,5
4.22000966990323,3.86504791544429,4.56127817149762,2,auDRI,all,672,4,5
4.24015372168225,3.92815131700109,4.55215612636341,2,AIPW,all,672,4,5
4.23847099292211,3.96317704565193,4.51057543803004,3,auDRI,all,672,4,5
4.20808395861803,3.92782431806618,4.48834359916988,3,AIPW,all,672,4,5
4.09311068748275,3.85866687413968,4.3393796631888,1,auDRI,all,672,4,6
4.06747574000203,3.86019127781163,4.27476020219243,1,AIPW,all,672,4,6
4.13157808159583,3.84927463839356,4.42867558930791,2,auDRI,all,672,4,6
4.06160566494345,3.82906285180848,4.29414847807843,2,AIPW,all,672,4,6
4.0568316816293,3.83683866548862,4.26318392504776,3,auDRI,all,672,4,6
4.07188370613606,3.85948055712959,4.28428685514252,3,AIPW,all,672,4,6
3.73748342649195,3.46726116376293,3.96261285425293,1,auDRI,all,672,4,7
3.75845626059762,3.55406754102805,3.9628449801672,1,AIPW,all,672,4,7
3.75221080331479,3.49389856396735,4.00099186180176,2,auDRI,all,672,4,7
3.7539865764745,3.54075740143118,3.96721575151782,2,AIPW,all,672,4,7
3.74811264851295,3.52899252539673,3.95815631396316,3,auDRI,all,672,4,7
3.74630992441756,3.53755999621134,3.95505985262379,3,AIPW,all,672,4,7
