estimate,CI_left,CI_right,misp,estimator,lrnr,pos_const,n,ATE,iter
0.222237192738504,0.145287084253087,0.294349082022645,1,auDRI,earth,2,1000,0.247035095481811,1
0.208607940538553,0.132352766440447,0.284863114636659,1,AIPW,earth,2,1000,0.247035095481811,1
0.250653443001525,0.178675866641328,0.330395790012829,2,auDRI,earth,2,1000,0.247035095481811,1
0.251584771590688,0.1693035295597,0.333866013621677,2,AIPW,earth,2,1000,0.247035095481811,1
0.232695533789232,0.172056258661967,0.294684698308233,3,auDRI,earth,2,1000,0.247035095481811,1
0.213154694543274,0.158828461513018,0.26748092757353,3,AIPW,earth,2,1000,0.247035095481811,1
0.209995468041638,0.143101445223011,0.278982608980661,1,auDRI,gam_1,2,1000,0.247035095481811,1
0.212912435927465,0.139793702686061,0.286031169168869,1,AIPW,gam_1,2,1000,0.247035095481811,1
0.241621058888677,0.154981789865477,0.323447376413522,2,auDRI,gam_1,2,1000,0.247035095481811,1
0.259694018281941,0.181910531035132,0.337477505528751,2,AIPW,gam_1,2,1000,0.247035095481811,1
0.219362842182619,0.155062039769729,0.281938439158449,3,auDRI,gam_1,2,1000,0.247035095481811,1
0.222532815721521,0.167947883664968,0.277117747778073,3,AIPW,gam_1,2,1000,0.247035095481811,1
0.232582201711601,0.160334630759488,0.312533874448313,1,auDRI,xgboost,2,1000,0.247035095481811,1
0.227042254211036,0.156819644167103,0.297264864254968,1,AIPW,xgboost,2,1000,0.247035095481811,1
0.256565821565885,0.181774586882563,0.331557330043557,2,auDRI,xgboost,2,1000,0.247035095481811,1
0.265808664497404,0.188188523837331,0.343428805157476,2,AIPW,xgboost,2,1000,0.247035095481811,1
0.242546737754104,0.18047258110071,0.307191061391436,3,auDRI,xgboost,2,1000,0.247035095481811,1
0.246507494809944,0.19301268179335,0.300002307826537,3,AIPW,xgboost,2,1000,0.247035095481811,1
0.236217994707387,0.164042493985669,0.305861263669551,1,auDRI,rf,2,1000,0.247035095481811,1
0.239979584919401,0.170726149024998,0.309233020813805,1,AIPW,rf,2,1000,0.247035095481811,1
0.262893352850338,0.181005555194956,0.341799642430929,2,auDRI,rf,2,1000,0.247035095481811,1
0.266887368144397,0.190113716559335,0.343661019729458,2,AIPW,rf,2,1000,0.247035095481811,1
0.239194512488325,0.177431879873825,0.302594563649568,3,auDRI,rf,2,1000,0.247035095481811,1
0.247204815425362,0.193666754544655,0.300742876306069,3,AIPW,rf,2,1000,0.247035095481811,1
0.202602034475664,0.135643334839262,0.277331303493815,1,auDRI,all,2,1000,0.247035095481811,1
0.207808435007133,0.137640127228542,0.277976742785724,1,AIPW,all,2,1000,0.247035095481811,1
0.22546677109152,0.155238054820848,0.300723804307688,2,auDRI,all,2,1000,0.247035095481811,1
0.265905878235678,0.188953927546478,0.342857828924879,2,AIPW,all,2,1000,0.247035095481811,1
0.217557080404636,0.163967603441538,0.28250620375902,3,auDRI,all,2,1000,0.247035095481811,1
0.209439505208846,0.155261254126863,0.26361775629083,3,AIPW,all,2,1000,0.247035095481811,1
0.203136236540911,0.141883947565425,0.269751796732262,1,auDRI,earth,2,1000,0.245829827470815,2
0.197449616837528,0.129096346891487,0.265802886783569,1,AIPW,earth,2,1000,0.245829827470815,2
0.214213504978273,0.144261615396811,0.287940257441199,2,auDRI,earth,2,1000,0.245829827470815,2
0.206301381584356,0.125264168656874,0.287338594511838,2,AIPW,earth,2,1000,0.245829827470815,2
0.241349333823134,0.185395228160161,0.293679878818166,3,auDRI,earth,2,1000,0.245829827470815,2
0.226243763808775,0.171138980766375,0.281348546851174,3,AIPW,earth,2,1000,0.245829827470815,2
0.212895942474905,0.149294984223024,0.276738288125339,1,auDRI,gam_1,2,1000,0.245829827470815,2
0.202291454330713,0.137013821788929,0.267569086872497,1,AIPW,gam_1,2,1000,0.245829827470815,2
0.211338345774126,0.141278165383039,0.2838187538075,2,auDRI,gam_1,2,1000,0.245829827470815,2
0.199340088667018,0.120756796297267,0.277923381036769,2,AIPW,gam_1,2,1000,0.245829827470815,2
0.228734353024289,0.175970839068479,0.279437030195014,3,auDRI,gam_1,2,1000,0.245829827470815,2
0.228609082611934,0.173892961175032,0.283325204048835,3,AIPW,gam_1,2,1000,0.245829827470815,2
0.20075422161037,0.143580460082883,0.264721909981953,1,auDRI,xgboost,2,1000,0.245829827470815,2
0.208877644896669,0.144143289840209,0.273611999953128,1,AIPW,xgboost,2,1000,0.245829827470815,2
0.204541690389458,0.129481807585042,0.279433391323412,2,auDRI,xgboost,2,1000,0.245829827470815,2
0.216808927265769,0.142914340806043,0.290703513725494,2,AIPW,xgboost,2,1000,0.245829827470815,2
0.23931752194387,0.180294278926449,0.294712514429242,3,auDRI,xgboost,2,1000,0.245829827470815,2
0.235457235710157,0.180356072577185,0.29055839884313,3,AIPW,xgboost,2,1000,0.245829827470815,2
0.202498029449058,0.13323570904782,0.265428289081508,1,auDRI,rf,2,1000,0.245829827470815,2
0.208262239882182,0.140376652692739,0.276147827071625,1,AIPW,rf,2,1000,0.245829827470815,2
0.216823813903757,0.151352740880684,0.292014424329432,2,auDRI,rf,2,1000,0.245829827470815,2
0.209208256109679,0.130617154513994,0.287799357705365,2,AIPW,rf,2,1000,0.245829827470815,2
0.218217415340833,0.161548836560013,0.27508280283546,3,auDRI,rf,2,1000,0.245829827470815,2
0.22552824513404,0.170498776094152,0.280557714173929,3,AIPW,rf,2,1000,0.245829827470815,2
0.201889197520677,0.141650112367668,0.276469587443831,1,auDRI,all,2,1000,0.245829827470815,2
0.19604942492979,0.130283269973355,0.261815579886225,1,AIPW,all,2,1000,0.245829827470815,2
0.220812601952942,0.151797817151107,0.296302797653221,2,auDRI,all,2,1000,0.245829827470815,2
0.197850354823961,0.118583684423486,0.277117025224435,2,AIPW,all,2,1000,0.245829827470815,2
0.222208821361653,0.173459747040858,0.27390756516718,3,auDRI,all,2,1000,0.245829827470815,2
0.217472322662998,0.162574868534462,0.272369776791535,3,AIPW,all,2,1000,0.245829827470815,2
0.325298667765406,0.256488489753004,0.39197898381004,1,auDRI,earth,2,1000,0.246976282726525,3
0.304251724664899,0.235990046652845,0.372513402676953,1,AIPW,earth,2,1000,0.246976282726525,3
0.326650737743615,0.244077727343539,0.39607528199714,2,auDRI,earth,2,1000,0.246976282726525,3
0.31838959023175,0.243693487690879,0.393085692772621,2,AIPW,earth,2,1000,0.246976282726525,3
0.286865097348425,0.229309318048135,0.339034148386937,3,auDRI,earth,2,1000,0.246976282726525,3
0.273578724164967,0.220317198136575,0.326840250193359,3,AIPW,earth,2,1000,0.246976282726525,3
0.313287089952791,0.238030873337782,0.382108368272223,1,auDRI,gam_1,2,1000,0.246976282726525,3
0.304412142215347,0.237340879864964,0.37148340456573,1,AIPW,gam_1,2,1000,0.246976282726525,3
0.317045241555841,0.23997424428163,0.393358413994124,2,auDRI,gam_1,2,1000,0.246976282726525,3
0.313715854055268,0.241008509150374,0.386423198960161,2,AIPW,gam_1,2,1000,0.246976282726525,3
0.294762065400139,0.235597584024651,0.349873860813998,3,auDRI,gam_1,2,1000,0.246976282726525,3
0.286269794386809,0.233110069108368,0.33942951966525,3,AIPW,gam_1,2,1000,0.246976282726525,3
0.301370293183871,0.232962690334035,0.37312576183477,1,auDRI,xgboost,2,1000,0.246976282726525,3
0.308133803387892,0.243979170692993,0.37228843608279,1,AIPW,xgboost,2,1000,0.246976282726525,3
0.302863280209021,0.226698608417938,0.366880340914438,2,auDRI,xgboost,2,1000,0.246976282726525,3
