estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-8409.72370336203,-9425.2797940804,-7346.14503516695,1,auDRI,gam_1,16177,-6977.12774714328,0
-8599.48692471483,-8813.23682702455,-8385.7370224051,1,AIPW,gam_1,16177,-6977.12774714328,0
-8410.52152319863,-9374.16896555741,-7408.366865947,2,auDRI,gam_1,16177,-6977.12774714328,0
-8808.51864132468,-9019.65445861373,-8597.38282403562,2,AIPW,gam_1,16177,-6977.12774714328,0
-8913.81554912815,-9910.75095973448,-7826.59633975812,3,auDRI,gam_1,16177,-6977.12774714328,0
-8703.36716728325,-9245.47084229092,-8161.26349227557,3,AIPW,gam_1,16177,-6977.12774714328,0
-9014.029503015,-9939.13543640663,-8018.83371010704,4,auDRI,gam_1,16177,-6977.12774714328,0
-9009.31110467371,-9549.71143564518,-8468.91077370224,4,AIPW,gam_1,16177,-6977.12774714328,0
-7986.95385995248,-9366.29501598117,-6177.14254843521,1,auDRI,xgboost,16177,-6977.12774714328,0
-4844.92445994933,-5084.13366731118,-4605.71525258748,1,AIPW,xgboost,16177,-6977.12774714328,0
-8292.00480658585,-9472.0931660925,-7113.02160584321,2,auDRI,xgboost,16177,-6977.12774714328,0
-8813.35699908352,-9026.94810376018,-8599.76589440687,2,AIPW,xgboost,16177,-6977.12774714328,0
-8553.14634119764,-9747.42208382763,-6765.62620079962,3,auDRI,xgboost,16177,-6977.12774714328,0
-4774.84348627684,-5357.44175834016,-4192.24521421352,3,AIPW,xgboost,16177,-6977.12774714328,0
-9014.029503015,-9892.37835685491,-8037.83632492045,4,auDRI,xgboost,16177,-6977.12774714328,0
-9009.31110467371,-9549.71143564518,-8468.91077370224,4,AIPW,xgboost,16177,-6977.12774714328,0
-6193.44075940689,-8975.02409594331,-3660.63801349141,1,auDRI,rf,16177,-6977.12774714328,0
-5425.36481557434,-5641.27352343091,-5209.45610771778,1,AIPW,rf,16177,-6977.12774714328,0
-7446.45065645282,-9667.15686792701,-2603.90008989342,2,auDRI,rf,16177,-6977.12774714328,0
-8862.97474268914,-9072.02071158153,-8653.92877379676,2,AIPW,rf,16177,-6977.12774714328,0
-6889.87139421296,-9157.39172985614,-4683.47612555007,3,auDRI,rf,16177,-6977.12774714328,0
-5411.6379980909,-5934.77314259537,-4888.50285358643,3,AIPW,rf,16177,-6977.12774714328,0
-9014.029503015,-9985.97623884142,-7889.41892363068,4,auDRI,rf,16177,-6977.12774714328,0
-9009.31110467371,-9549.71143564518,-8468.91077370224,4,AIPW,rf,16177,-6977.12774714328,0
-9911.38943214683,-10818.994470148,-8913.23360002859,1,auDRI,gam_1,16177,-7082.39371236698,1
-10159.4799646103,-10384.07266441,-9934.88726481051,1,AIPW,gam_1,16177,-7082.39371236698,1
-9911.88727764516,-10833.7730242625,-8932.92581965852,2,auDRI,gam_1,16177,-7082.39371236698,1
-9685.91784668626,-9902.61470752577,-9469.22098584676,2,AIPW,gam_1,16177,-7082.39371236698,1
-9769.93683561137,-10627.711723433,-8844.00100065357,3,auDRI,gam_1,16177,-7082.39371236698,1
-10248.1706817119,-10740.2393760216,-9756.1019874022,3,AIPW,gam_1,16177,-7082.39371236698,1
-9874.28224174689,-10772.0203941964,-8970.40216117831,4,auDRI,gam_1,16177,-7082.39371236698,1
-9879.51841957485,-10367.6312167791,-9391.40562237062,4,AIPW,gam_1,16177,-7082.39371236698,1
-10898.2704399819,-11759.8548604269,-10013.9116059247,1,auDRI,xgboost,16177,-7082.39371236698,1
-11281.9307316747,-11511.2427684871,-11052.6186948624,1,AIPW,xgboost,16177,-7082.39371236698,1
-10024.6212641261,-10884.3909709318,-9021.2514767475,2,auDRI,xgboost,16177,-7082.39371236698,1
-9683.76762093144,-9905.21937107733,-9462.31587078555,2,AIPW,xgboost,16177,-7082.39371236698,1
-10777.2738244021,-11572.1101969553,-10094.4476338237,3,auDRI,xgboost,16177,-7082.39371236698,1
-11487.7691734227,-11978.9039707027,-10996.6343761427,3,AIPW,xgboost,16177,-7082.39371236698,1
-9874.28224174689,-10701.9724586059,-9048.55542352102,4,auDRI,xgboost,16177,-7082.39371236698,1
-9879.51841957485,-10367.6312167791,-9391.40562237062,4,AIPW,xgboost,16177,-7082.39371236698,1
-10395.5592693332,-11230.2816147957,-9446.16011341166,1,auDRI,rf,16177,-7082.39371236698,1
-10513.8435114197,-10725.0707726096,-10302.6162502298,1,AIPW,rf,16177,-7082.39371236698,1
-9921.12006556413,-10897.8744730548,-8981.80205443499,2,auDRI,rf,16177,-7082.39371236698,1
-9701.54336143829,-9915.02482300174,-9488.06189987484,2,AIPW,rf,16177,-7082.39371236698,1
-10191.0897145684,-10983.7862516078,-9341.56532388828,3,auDRI,rf,16177,-7082.39371236698,1
-10587.8739696169,-11090.4176210417,-10085.3303181922,3,AIPW,rf,16177,-7082.39371236698,1
-9874.28224174689,-10637.7279769287,-8857.17438002983,4,auDRI,rf,16177,-7082.39371236698,1
-9879.51841957485,-10367.6312167791,-9391.40562237062,4,AIPW,rf,16177,-7082.39371236698,1
-8953.35610314972,-10302.2612414716,-7484.80637731512,1,auDRI,gam_1,16177,-7037.54211114338,2
-5104.23239110693,-5325.80465063996,-4882.6601315739,1,AIPW,gam_1,16177,-7037.54211114338,2
-9861.92951065867,-10745.1276825176,-8904.46922648949,2,auDRI,gam_1,16177,-7037.54211114338,2
-9990.77227517601,-10223.629103401,-9757.91544695098,2,AIPW,gam_1,16177,-7037.54211114338,2
-9006.85610833263,-10286.5448636904,-7610.83234530053,3,auDRI,gam_1,16177,-7037.54211114338,2
-5112.28086187098,-5529.46409272064,-4695.09763102132,3,AIPW,gam_1,16177,-7037.54211114338,2
-10226.499856191,-10972.5614870723,-9278.72246873346,4,auDRI,gam_1,16177,-7037.54211114338,2
-10227.4006161445,-10647.8832546151,-9806.91797767396,4,AIPW,gam_1,16177,-7037.54211114338,2
-8434.04041272833,-9908.04467779278,-6620.14852632412,1,auDRI,xgboost,16177,-7037.54211114338,2
-5928.63353600075,-6177.62339256238,-5679.64367943913,1,AIPW,xgboost,16177,-7037.54211114338,2
-9417.64521121314,-10562.5483559361,-8330.20645174071,2,auDRI,xgboost,16177,-7037.54211114338,2
-9966.98356282721,-10204.9670258195,-9729.00009983492,2,AIPW,xgboost,16177,-7037.54211114338,2
-8878.46641132993,-10250.7822516532,-7134.11949490062,3,auDRI,xgboost,16177,-7037.54211114338,2
-5986.43804283353,-6429.39978176141,-5543.47630390564,3,AIPW,xgboost,16177,-7037.54211114338,2
-10226.499856191,-11052.4045878122,-9380.73850557409,4,auDRI,xgboost,16177,-7037.54211114338,2
-10227.4006161445,-10647.8832546151,-9806.91797767396,4,AIPW,xgboost,16177,-7037.54211114338,2
-9520.67649264464,-11204.6615598397,-7736.62094502559,1,auDRI,rf,16177,-7037.54211114338,2
-5804.98768351949,-6032.91539459622,-5577.05997244276,1,AIPW,rf,16177,-7037.54211114338,2
-10044.7029339929,-11594.6565814965,-8759.59385141579,2,auDRI,rf,16177,-7037.54211114338,2
-9998.7287406845,-10223.0258587396,-9774.43162262943,2,AIPW,rf,16177,-7037.54211114338,2
-9104.87160584277,-10501.6404727968,-7665.71475764934,3,auDRI,rf,16177,-7037.54211114338,2
-5802.83769988368,-6231.22847537969,-5374.44692438767,3,AIPW,rf,16177,-7037.54211114338,2
-10226.499856191,-11000.1720242037,-9407.87687616221,4,auDRI,rf,16177,-7037.54211114338,2
-10227.4006161445,-10647.8832546151,-9806.91797767396,4,AIPW,rf,16177,-7037.54211114338,2
-8465.41627081539,-9632.01416694227,-7522.23885117208,1,auDRI,gam_1,16177,-7032.99293430951,3
-7711.94149886089,-7943.72931446687,-7480.1536832549,1,AIPW,gam_1,16177,-7032.99293430951,3
-8924.44968825513,-9848.88201594038,-8049.53710510481,2,auDRI,gam_1,16177,-7032.99293430951,3
-9498.38433836324,-9738.00573687791,-9258.76293984857,2,AIPW,gam_1,16177,-7032.99293430951,3
-9015.30697116232,-10194.8906497463,-7961.83819944474,3,auDRI,gam_1,16177,-7032.99293430951,3
-7885.58347783367,-8378.47461962945,-7392.69233603788,3,AIPW,gam_1,16177,-7032.99293430951,3
-9884.32949277797,-10698.2173502469,-8922.90665451654,4,auDRI,gam_1,16177,-7032.99293430951,3
-9872.30282391632,-10364.1823445879,-9380.42330324473,4,AIPW,gam_1,16177,-7032.99293430951,3
-8580.39646991124,-9761.77944957353,-6881.79375238738,1,auDRI,xgboost,16177,-7032.99293430951,3
-8040.09919039713,-8290.22616938491,-7789.97221140936,1,AIPW,xgboost,16177,-7032.99293430951,3
-8931.81879785023,-9954.06749911963,-7546.83349515487,2,auDRI,xgboost,16177,-7032.99293430951,3
-9484.70387566749,-9727.69030631857,-9241.71744501642,2,AIPW,xgboost,16177,-7032.99293430951,3
-9199.7837716972,-10207.7157548305,-8030.30625527307,3,auDRI,xgboost,16177,-7032.99293430951,3
-8141.41499639572,-8662.72955580997,-7620.10043698146,3,AIPW,xgboost,16177,-7032.99293430951,3
-9884.32949277797,-10672.1567291916,-9013.86715675704,4,auDRI,xgboost,16177,-7032.99293430951,3
-9872.30282391632,-10364.1823445879,-9380.42330324473,4,AIPW,xgboost,16177,-7032.99293430951,3
-8814.12020097886,-9820.71837089786,-7714.92513623791,1,auDRI,rf,16177,-7032.99293430951,3
-6828.50918485264,-7068.46691169831,-6588.55145800696,1,AIPW,rf,16177,-7032.99293430951,3
-9306.32172608017,-10154.7569144585,-8390.16677889861,2,auDRI,rf,16177,-7032.99293430951,3
-9517.47508944882,-9753.64326997764,-9281.30690892,2,AIPW,rf,16177,-7032.99293430951,3
-9083.50614049641,-10187.6807121385,-7727.94303876215,3,auDRI,rf,16177,-7032.99293430951,3
-6847.55362596311,-7365.54516240469,-6329.56208952153,3,AIPW,rf,16177,-7032.99293430951,3
-9884.32949277797,-10749.0570366441,-9120.23484845558,4,auDRI,rf,16177,-7032.99293430951,3
