estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-8358.57230784008,-9331.92908670756,-7419.69863495861,1,auDRI,all,16177,-6977.12774714328,0
-8680.12276680188,-8896.66962411841,-8463.57590948534,1,AIPW,all,16177,-6977.12774714328,0
-8360.21633921857,-9323.37665774345,-7415.51350759892,2,auDRI,all,16177,-6977.12774714328,0
-8850.08088737302,-9066.97942960725,-8633.1823451388,2,AIPW,all,16177,-6977.12774714328,0
-8913.69634260558,-9824.62824307465,-7915.61373225586,3,auDRI,all,16177,-6977.12774714328,0
-8731.35258955461,-9275.0528581611,-8187.65232094812,3,AIPW,all,16177,-6977.12774714328,0
-9945.35626715839,-10719.6014612512,-8992.27352582125,1,auDRI,all,16177,-7082.39371236698,1
-9685.7096841972,-9901.48452668717,-9469.93484170723,1,AIPW,all,16177,-7082.39371236698,1
-9947.54494552091,-10837.8151443127,-8978.17296347459,2,auDRI,all,16177,-7082.39371236698,1
-9688.17585324616,-9903.55302837634,-9472.79867811597,2,AIPW,all,16177,-7082.39371236698,1
-9773.89148502808,-10607.8314152523,-8788.8872001339,3,auDRI,all,16177,-7082.39371236698,1
-9777.70233263323,-10264.3837619624,-9291.0209033041,3,AIPW,all,16177,-7082.39371236698,1
-8583.494333245,-10322.8141582082,-6885.13947920739,1,auDRI,all,16177,-7037.54211114338,2
-7036.10869750736,-7275.60959436838,-6796.60780064634,1,AIPW,all,16177,-7037.54211114338,2
-9621.0298125118,-10682.3672778814,-8620.40145499926,2,auDRI,all,16177,-7037.54211114338,2
-9966.00217314708,-10202.2847429519,-9729.71960334225,2,AIPW,all,16177,-7037.54211114338,2
-8794.75053190374,-10504.6789493421,-7126.06332188336,3,auDRI,all,16177,-7037.54211114338,2
-7096.60666555914,-7520.03864524746,-6673.17468587082,3,AIPW,all,16177,-7037.54211114338,2
-7821.87261789707,-9004.23794330516,-6601.298403816,1,auDRI,all,16177,-7032.99293430951,3
-7642.41858268497,-7868.85956205685,-7415.97760331308,1,AIPW,all,16177,-7032.99293430951,3
-9357.27326794323,-10206.0055500978,-8512.57831419881,2,auDRI,all,16177,-7032.99293430951,3
-9511.97397342026,-9751.06987691897,-9272.87806992155,2,AIPW,all,16177,-7032.99293430951,3
-7817.05997387722,-9144.98637538813,-6696.34244981852,3,auDRI,all,16177,-7032.99293430951,3
-7688.2059873711,-8175.77756516832,-7200.63440957389,3,AIPW,all,16177,-7032.99293430951,3
-13016.4755841912,-14568.8192631916,-8207.23080624485,1,auDRI,all,16177,-7018.77852953771,4
-8987.43863019332,-9223.60652179483,-8751.27073859181,1,AIPW,all,16177,-7018.77852953771,4
-12777.6189502679,-13850.7758992581,-9525.2239339451,2,auDRI,all,16177,-7018.77852953771,4
-9805.40941011023,-10028.4125909308,-9582.40622928967,2,AIPW,all,16177,-7018.77852953771,4
-8696.66945343779,-10372.7078310703,-6278.08993973518,3,auDRI,all,16177,-7018.77852953771,4
-9025.13764812178,-9500.05131295689,-8550.22398328667,3,AIPW,all,16177,-7018.77852953771,4
-8482.95336361374,-10436.9085608694,-6252.14207358782,1,auDRI,all,16177,-7084.69628021273,5
-8131.52917900402,-8343.52185110473,-7919.53650690332,1,AIPW,all,16177,-7084.69628021273,5
-9063.90002268794,-10701.9721430575,-7321.99451879091,2,auDRI,all,16177,-7084.69628021273,5
-9955.32544216604,-10173.1253917694,-9737.52549256268,2,AIPW,all,16177,-7084.69628021273,5
-8992.30501525302,-10430.3912292401,-7289.2191661962,3,auDRI,all,16177,-7084.69628021273,5
-8137.25168552668,-8582.60909751256,-7691.89427354079,3,AIPW,all,16177,-7084.69628021273,5
-6758.0091212415,-8536.5036470957,-4948.00493529122,1,auDRI,all,16177,-7150.32681874562,6
-7590.47781801395,-7879.01926303949,-7301.93637298842,1,AIPW,all,16177,-7150.32681874562,6
-7833.46776256188,-9287.7448516232,-6769.83930858834,2,auDRI,all,16177,-7150.32681874562,6
-8887.57466100424,-9179.07544527913,-8596.07387672935,2,AIPW,all,16177,-7150.32681874562,6
-7659.52202735982,-9205.90975653816,-5867.42156992637,3,auDRI,all,16177,-7150.32681874562,6
-7661.1680853844,-8145.09466792117,-7177.24150284763,3,AIPW,all,16177,-7150.32681874562,6
-7872.52460223828,-9420.56661218819,-6275.33962914891,1,auDRI,all,16177,-7098.89302275453,7
-7905.6146174129,-8139.2698271554,-7671.9594076704,1,AIPW,all,16177,-7098.89302275453,7
-7865.35458562895,-9440.29557283826,-6245.63882529962,2,auDRI,all,16177,-7098.89302275453,7
-9813.40656907572,-10059.7018139361,-9567.1113242153,2,AIPW,all,16177,-7098.89302275453,7
-7968.90856774503,-9429.86074215171,-6350.92093905158,3,auDRI,all,16177,-7098.89302275453,7
-7916.28417381334,-8342.40550123296,-7490.16284639371,3,AIPW,all,16177,-7098.89302275453,7
-8137.22702506608,-9086.95217850395,-7226.99759864304,1,auDRI,all,16177,-7091.86335460833,8
-9280.19532796573,-9483.42637337883,-9076.96428255262,1,AIPW,all,16177,-7091.86335460833,8
-8669.16006062212,-9791.69987039309,-7806.59083550308,2,auDRI,all,16177,-7091.86335460833,8
