sample_id,z,y
3903322,1,0.911376985454895
1346338,0,1.3457303848141078
537025,1,0.419920055314916
1260029,1,1.0541398208743213
925196,0,0.38387235372867445
915773,0,0.9325266940929162
2012048,0,1.4436641314097138
3165778,0,1.3663902820845724
2571574,0,0.9625663750887632
3327389,1,0.5968115960898783
879087,1,1.5510380582937866
3413898,1,0.7204146876629421
1346027,1,0.714098585410383
3361947,1,1.5400939711841068
1346275,1,1.6818306463390154
2933245,0,0.2975874590791757
1059603,1,1.126230189010989
1890260,0,1.1238153012072516
820913,0,1.238788603645575
1640276,0,0.5111858540053854
2815184,1,1.8076252875577707
419819,0,1.669654446633595
1084856,0,1.2167730842674773
2112836,0,1.4807376678196034
3512512,0,1.164064884088024
583710,0,0.5398666352414376
1084938,0,1.936755564720953
2782789,1,1.0062867582404218
3450114,0,0.41806964863386636
2758547,1,1.311941331551897
2104939,1,1.2404995991821948
1004434,1,1.5154055337362748
3456003,0,1.0821022629503168
1506396,0,0.9366478691682719
724614,0,1.6718478232820129
2481851,1,1.081155178442366
1694076,0,1.5958005052469706
2671560,1,0.8056007910460767
2264244,0,1.4089212727161382
1791167,0,1.5583326592462208
3848680,0,0.5267083134573448
750931,0,0.720627426580375
1239397,1,1.9164298916610512
572716,1,1.1242031413989502
3134259,1,1.3296455098188074
1469902,0,0.24276511749807106
2888555,0,1.7400618878550018
717226,0,1.3792022268544308
878176,1,0.7491690150392121
3790106,1,0.8479619884591507
1353745,0,1.5994631542972395
3148495,1,1.384903421075726
1140736,1,0.7076147176049318
1208651,0,1.2726645693236645
2939710,1,0.7484974505712336
2789219,1,0.5751433488360398
756882,0,1.1061050224189668
280738,1,1.194286976155387
2620273,1,1.2507822446494994
2053816,1,0.8184084969740137
2987384,0,1.2700487488871943
1319293,1,0.7849619190258227
3190415,0,1.584630321703744
542300,1,0.8443729018938574
2045790,0,1.3599772506134276
698086,1,1.490372653292407
3026070,0,0.8637159785884089
308310,1,0.9825000482816652
1913735,1,0.5784669352128149
1394980,0,0.7649489776058067
1325041,0,1.2869982545278975
1376996,1,0.6952494503849075
2737635,0,0.6399446345411703
1776008,0,0.9949110981539888
2773225,1,1.3610456912836137
3894774,1,1.4574093965223915
3271785,1,1.5601120575441378
2840769,0,0.9157883779280619
2148442,1,0.9788483948987676
2503905,1,0.6533553388911861
1968514,1,1.425105937036757
2715135,1,1.2163095371531956
911625,0,0.7555934634794825
483432,0,1.3067889979517104
201208,1,0.5249587577827404
2441473,0,0.4469709870482985
2740142,0,0.7144179565559623
1300233,1,1.006409641828806
3071484,1,0.6177338681797553
817284,1,1.3878748207863327
2525300,1,0.777311079417098
1397732,0,1.0347881792537612
1470121,0,1.1748857037645848
3535421,1,1.2813178455711491
2713591,1,1.1027502004685772
3389888,1,1.059060546863453
230565,0,1.3082460390585633
1375596,1,0.9727485526298456
361955,1,0.9080391359489475
322832,1,1.0444634613212345
1886400,1,0.5171133483295554
943051,0,1.3686168891105648
1300023,0,1.0932620324856717
