sample_id,z,y
316931,1,-14.410322860974532
1096483,1,-34.52923171383287
1829298,0,6.285818081870808
511165,1,-8.431785446248233
2176652,0,-2.0750038364618133
2104630,0,-7.345441596703795
3216931,1,-21.3969096257648
2692882,0,-6.822469337714597
1782556,1,-14.53388389754684
2563485,0,9.959479721140658
2479047,1,-11.108724316938854
3239534,0,5.765013011431025
1124214,1,-8.372108447782537
827491,1,-26.329016724326536
3759444,1,-14.894920911837183
3385953,1,-11.207397826177804
1350286,0,2.682956348770263
1583146,0,4.481766115395492
2237063,1,-26.61056431441978
405867,0,5.478385848425972
255114,0,7.952308136161377
3300891,0,-7.62952842953645
999813,0,3.530691284438457
461182,0,-3.852143758784248
3418581,1,-11.492936924107033
3191114,1,-8.534720187621732
1917652,0,2.0518826782906845
3327926,1,-30.838551834285628
3067030,1,-17.549078180599334
3304940,0,9.375898977242876
3759146,0,-11.301922844174054
1674069,1,-8.726724703205525
1417900,0,-11.584977705768033
2608311,0,-5.328177355503861
1701074,0,-2.432059973924219
1788697,1,-9.556226548116262
1285629,1,-13.86949675185394
1944503,0,7.103797311479077
2922414,1,-11.426781260988207
3232732,0,7.479908736757601
1146660,0,8.417473910758527
2053416,0,-2.1426719815303756
2990629,1,-11.096085859803564
3707927,0,-8.557802568844489
867841,1,-28.12742584364278
2802427,0,6.947263999883427
2194423,0,-4.458300134874759
3428358,1,-17.942057041834932
2229195,0,2.8486282553100017
738312,0,8.369942821437084
1475937,0,-4.071243063997999
2978700,0,8.37912622161947
3386405,1,-24.96513892261352
1890813,0,-1.7406328893956848
3937548,1,-14.314845052913112
3115940,1,-14.547373383769884
1003975,0,-1.667957822379146
806876,1,-49.49495346631835
1123362,1,-18.42932076273036
2225754,1,-60.49850904830829
2422538,0,2.2232133971541894
3211102,1,-8.590046108830157
2639518,1,-25.463807202928237
675354,1,-38.82187369507749
3484567,1,-66.39025253664032
466046,0,-2.2101526407694556
3170382,0,8.415127596558818
1528951,0,11.665251792148831
3123518,0,-4.95619724549439
1986901,1,-39.158590671487026
1919402,0,1.921813490363058
2631803,0,-5.009524082999434
1507310,0,-1.8540147442878436
1530335,1,-14.287033832029813
2117241,0,8.341472745123511
2003509,0,-1.8156140508221423
2751630,0,6.939749056642981
407846,1,-38.29925315314698
1335123,1,-25.194895710507716
2759834,0,6.0941798056099135
3408454,0,5.500721762665777
1427712,0,8.836311429369063
207917,1,-60.81028825824039
2712101,0,-3.8398306742371036
1510017,0,7.381459255572335
3671639,1,-21.69829880773185
2820885,1,-22.024767616326958
1551946,0,2.708286618055043
3194178,1,-14.468885663858579
872652,0,-6.749554011771094
3683499,1,-17.829061536377488
2735654,0,5.708638281133403
1750961,1,-35.268765218607264
2944874,1,-18.22157178935845
3777075,0,-7.657551285584467
3164095,0,8.915649286343527
1580594,1,-29.213907670032604
1939404,0,4.015116717560024
1979808,0,1.9510516580124369
2544213,0,-5.249031491583383
3408461,0,3.966693757602761
2164815,0,10.909855567607144
226613,0,6.4268861478582355
3288454,1,-14.719106309627756
1127058,1,-14.217419007472513
588739,0,-7.346112611961073
2750352,0,-3.6712910169541693
1761228,0,2.203720086523942
833911,0,9.689778907253649
2430658,1,-80.36260467908293
196057,1,-7.454198500158362
2593496,0,7.787984806483916
3744610,1,-14.207284511508549
1164074,1,-21.660097787941403
2680581,0,6.060455422400841
2588960,0,6.730655077883179
3782495,0,6.819119898937082
807826,1,-29.111869288173818
3272748,0,-1.8787033392048216
3865895,0,-0.5346153590790474
1339014,1,-30.107377248681537
3073611,0,6.1537824341448895
2058037,1,-11.26492275949805
3473901,1,-22.404837671494086
1249722,1,-44.145947170075154
1074771,1,-43.70564459380282
1073851,0,6.298022902595239
1946809,1,-29.596708284396904
1543208,0,-4.1334596211035475
2157322,0,-4.539980041017692
2696685,0,-2.1157662544564526
201623,0,7.410813430777476
1813072,0,9.365335256325517
2804642,1,-13.849186528737055
2533618,0,1.9714835327791298
2409774,1,-18.194221841061427
1701087,1,-17.50518587809792
3469766,0,-3.2920947115529318
1112608,0,-1.79650300059786
2919192,1,-30.028564925394214
1687423,0,-4.27956260224333
3446580,0,3.489196218093965
2496373,1,-11.50829985750433
3668427,0,-1.9660552909807647
2534430,1,-38.93077872421802
2969348,0,8.044451377068045
460419,0,6.845606089895568
3207292,1,-11.537954258167373
1916065,1,-14.343066297343174
983372,1,-33.89135644767773
1778054,0,-4.128584165314588
2628571,0,2.4364600685928726
204484,0,-6.475927176728591
2944575,1,-14.255036865849263
2471250,0,0.8581493261602574
2169353,0,-9.185491684941281
740068,0,2.6522207196034557
1167082,0,4.185375710019598
3378220,0,-14.806771948865986
2055501,1,-25.250140377532308
2712023,0,3.1612098558059416
2024820,1,-85.99137347050223
2479910,0,1.6876313897634907
2864052,1,-25.24752343595906
3883681,0,-6.454216485557274
3530185,1,-14.92692732935164
966245,0,-7.277235293593914
3265078,1,-54.83635099712315
929432,1,-26.249192334470585
3528665,0,4.984170647064244
1891681,0,-6.388315899550076
2238429,1,-17.690360955680173
271068,0,-9.646613765080126
1630242,1,-21.509411701555432
538264,0,-2.0609236055560363
3865122,1,-21.949893709864067
1788372,1,-10.818032683823155
476409,0,-9.886709587718713
316264,1,-20.81864051389871
2455738,0,1.7615687889507134
2057198,1,-16.962086769757097
3045395,0,-6.757820495045215
1391868,0,-0.01333969882118774
1403887,1,-17.76208711039618
1537227,1,-10.587967827991871
2033499,1,-25.58637343306671
2224724,0,-1.0013953035361745
872008,1,-18.970810762065796
2143406,1,-17.795257019772265
838794,0,9.020522230263117
2032422,0,10.314201339155744
370020,0,9.198692065818118
313774,1,-17.08277255322362
2883453,0,9.380446472577571
3693864,1,-30.109198285323615
196173,1,-21.52578558057045
465153,0,-7.396294875419454
3359554,1,-18.349077176732738
486712,1,-6.178310331133789
1194707,1,-8.317309206588318
2972382,0,-1.3297517964582901
195339,1,-8.367074797116118
3011729,1,-34.62585719302049
558083,0,1.6044417622726268
3232761,0,0.48403294681842235
3345464,0,-6.945339958363041
2552536,1,-14.465158464991777
3250801,1,-17.842974426963636
3867335,0,3.704675014351491
2509673,1,-25.065514403963785
3006867,0,5.643856386484468
1453198,1,-22.370796629467375
1030573,1,-34.39844039837231
2916556,1,-11.111481885899572
1474472,0,-10.755604305523189
1664241,1,-43.7522033275082
2518083,0,8.17183853917138
2043444,0,3.715663662562331
2391884,0,8.987137959058513
272229,0,-7.492576707876951
3303167,0,-1.837000851427039
3476353,0,8.65669474121402
200506,0,7.255764455135112
3943883,0,6.623435115309821
233663,0,-6.746408855603798
2801698,0,-1.4429467577467368
265422,0,-6.442550120386322
357233,1,-33.93466688955168
1224634,1,-38.95453983609794
396081,1,-13.807650528951735
1194086,1,-39.21159551230272
1977354,1,-26.05636146834506
3078816,0,-7.376259661293713
1215303,0,-2.1942958484529034
954176,0,12.13109946559885
2526633,0,2.010875975493962
3908201,1,-37.877524799656854
3843796,1,-39.06441018210813
2973942,0,1.622626492060632
932606,0,0.6121281290081488
1558047,0,8.360188547837742
1423003,0,7.236088247013478
857700,0,-1.697050786422788
209997,1,-33.556297242234685
3941472,1,-39.15486794438898
1415599,0,-6.438092229407517
3282039,1,-38.37744259858283
1907026,1,-33.73911374290887
1151584,0,-9.871534408041613
3256699,1,-55.389994656513444
194861,1,-14.913922519431058
3846400,1,-48.28892482845393
3124501,0,-4.422503555368838
3747092,0,5.236231287931647
647838,1,-29.674589521035976
1099929,1,-8.521599632900763
3389052,0,-0.6757747444480268
759036,1,-38.72385217385852
1109695,1,-13.948281439491833
1978587,1,-73.3073287560229
251486,1,-17.572645891884285
805406,0,-4.337025501175728
2707991,1,-54.68196553103632
1518651,0,9.463033258689709
488639,0,6.819389969061511
1974495,1,-13.759269939671016
2120588,0,-11.391338615794416
3476758,0,-7.177703210098973
3526855,0,-2.3253007596262134
1026523,0,5.523255111983303
2614833,1,-8.777168752306045
1246344,0,-3.285672078494242
599670,0,2.9067254473110475
3053688,0,7.065242063164542
1628448,1,-25.83685416529664
2422916,0,5.131667658118831
2725587,1,-11.013317962235325
481315,1,-34.58215299295996
358298,0,7.580790995656477
3905367,0,9.48031560525573
2935081,0,5.747808606772025
1439719,0,8.061085590018317
3953829,1,-8.72615321521689
2633794,0,-1.4140660613484657
3757471,0,-6.833175778568219
1608808,1,-39.197092129344924
1726143,1,-11.6992554826876
2634052,0,-4.627819301585681
1452172,1,-39.141571354470976
3032048,0,9.62473178068558
2116605,0,10.18533736250597
2724191,0,6.749054276630903
3023379,1,-11.372088919100383
545329,0,-9.86277306946994
3765756,0,8.70709638116324
876967,1,-26.543177315145428
3807675,0,2.2781137469198645
3706263,0,4.081279281568467
410811,1,-60.63468176679396
1253835,0,-4.488372970849525
2833684,0,6.62597752379405
1731584,1,-18.038330654018026
1668158,1,-25.955194519230588
903545,1,-37.66863866767353
3100635,1,-10.955126721105977
2740488,1,-29.928662203048503
1390713,1,-21.283856178487643
3934482,0,-1.933823013242828
2117533,0,-6.135596090663051
1244761,0,0.32058330652984673
3715227,0,9.145593174747459
2675008,0,-2.6055848606389587
3037933,1,-29.69224194284246
1757619,1,-79.7856018762159
941163,0,-1.982256565514938
2032584,0,-4.663683226104469
1858877,1,-12.100377753881407
811654,0,7.362611726238087
2768850,0,4.960792340543891
276635,0,4.301239951272266
3359957,0,7.875135867849452
2692603,0,-9.012783179784842
3668594,1,-66.61158005874914
631478,1,-18.227244531385818
544021,0,-6.165473957579092
932187,0,4.255610964563268
1820719,0,-7.604977877962104
1836869,0,10.159361275765821
437383,0,10.808867139615595
2979583,0,3.7217308173844863
2756994,0,2.2632721264874496
853470,0,8.298071817595286
582377,1,-21.515927385118193
1733281,0,6.999079505999524
2170740,1,-11.281652692917854
1053969,0,-7.041415272270592
2642213,1,-34.34704692673143
858438,0,8.875507758313551
2753031,0,-6.613851375339854
2205002,0,8.612915848699275
3403597,0,-2.8916196280801625
1102122,0,-0.31415996935486645
944578,1,-65.14911955324945
3912001,0,-6.82935050108453
3038093,1,-60.262219213146764
2626535,0,6.0515271018853705
2017361,1,-10.664799011125824
3401112,0,2.7982096679334902
1545008,0,8.981056173358285
2904896,1,-14.583688588949208
3518495,1,-22.019362524265976
1548373,0,11.139404005136678
339242,0,-12.255807869627361
584493,1,-29.168141049613816
1868485,0,0.5053127260161512
3175041,1,-25.472886538149226
2421108,1,-54.41147070356288
2930746,0,-7.014202577249954
1481529,0,6.114346299108645
386631,0,-10.310134536324627
319150,1,-18.17635328760028
2669905,0,-2.3480707828402645
2763131,1,-21.185702892839576
1241064,0,-9.856505956134603
2431403,1,-14.37825672028638
2659528,0,-7.002120280880293
2208409,0,6.440330363359565
1393711,0,1.4949909462024513
2024120,0,9.785152263895645
985864,1,-14.926718572410703
229921,1,-55.228036814333656
1604811,0,-1.8039852713174245
3914650,1,-24.924442477928356
648546,1,-14.849556985971116
659411,1,-25.24815745786578
1106002,0,11.131010311440209
884351,1,-29.58327593865399
2997203,1,-10.764416617883983
1108922,1,-72.18791371901372
239848,1,-14.435695733053993
2716456,1,-39.490690924053816
2548518,1,-29.43364567574643
2410202,0,2.322553461669319
