sample_id,z,y
2150484,0,13.368478416947926
375725,0,13.679026978168546
845114,0,12.803764814480678
3952646,0,12.540779931992931
2561797,1,12.428530470903556
1068407,0,14.388982539910582
2256379,0,14.437972383967297
1637789,0,12.758218029246036
365121,0,12.46677107664391
1317965,0,14.356238706380202
3057776,0,14.768297671461232
366239,0,15.18786306579669
3220936,0,12.993892886390011
2874413,1,12.322915728560597
3384960,0,12.562975687205267
2026818,1,13.761587228747729
1323482,0,11.52819286857458
1978057,1,12.497849768893593
2400593,0,10.811875523331812
3958059,1,10.170196177026568
3893309,0,14.17245308136482
404036,0,15.353310749575096
1545970,0,10.889154589456798
1361606,0,11.54967534252283
3351862,0,11.191469670320368
1560630,0,14.926928658789564
3848387,0,12.701399231613781
564511,0,14.32121358197536
2563663,1,10.833877192104666
897406,0,16.530440151386166
833332,0,12.813728896541734
1252311,0,12.87906096067587
2170001,0,15.795066536471028
1260034,0,13.375026766203037
3662965,0,14.516250155525137
3428037,1,10.772606111966168
2188429,0,13.477992502900964
2818679,0,11.81037844193045
1388206,1,11.068384004237798
1850204,0,12.320179108724858
2687598,1,11.99606077748994
2109631,0,10.458476378411321
757491,1,10.833189757196473
1855896,0,14.29997794739419
1867671,0,12.939920068139335
865380,0,14.89342881074214
1504572,0,13.157620834809308
2719539,0,12.006951901381532
2819184,0,12.57714585155595
1249116,1,11.913794680504438
400300,0,13.868598763179182
2569571,1,11.966194798180483
1876930,0,14.676282642856231
2148935,0,14.124438571406088
1414190,0,9.913235100872742
3098614,1,11.389488241799507
3283015,0,13.453213970649887
1412181,0,14.810466461658372
2560191,1,11.181277635408733
2565311,1,12.186891340830961
641912,1,12.092186377415327
2827522,0,14.159837592507195
1867185,0,14.27014544486764
1841071,0,10.975966067739941
529391,0,12.04123742811372
2498905,0,14.430352117236078
3253683,0,14.191667683572332
927013,0,14.811948763969049
1139953,1,10.523078966168878
1230986,0,14.191309921764256
1615368,0,14.136952586096045
3958285,0,12.542227334756873
953549,1,15.779984031687242
1704246,0,14.079862078545279
1298346,0,13.089020586535334
671932,1,11.275887654858442
3381041,0,12.68249267194134
581390,1,12.308892785438
646473,0,19.4886901410356
3468606,1,11.39922112271012
3510690,0,12.645084874974398
3432260,1,12.712377497728658
1025447,1,10.325196688176801
1132989,1,17.143382647539482
299232,0,14.272601538809871
992824,0,13.207751863266513
1408255,1,12.240332016067418
2819229,0,10.152577854369557
3960392,1,12.274324866992556
260610,0,11.066140597569289
3733598,1,12.045592309090472
3477529,1,10.90113928514455
2945247,0,18.714279110114038
2722809,0,12.544381916902255
3172868,0,15.462690367330065
201731,0,12.104818319520684
462984,0,16.254171754747755
1959775,0,14.437580492575384
1358395,0,12.462666014779806
2058323,0,13.259069852646421
430801,0,12.688731646747843
2939898,1,12.270563555274489
1987540,0,11.128239909900117
3426443,1,11.052592718442487
3663022,0,10.9753603752852
3033191,1,10.966752602840982
1750835,0,14.225749135042534
750352,1,11.542506096251794
1567937,0,13.001054447492754
576353,0,12.334761795287482
600431,1,10.76794524995959
3220113,0,13.676281498695083
3510181,0,15.111539697346776
3723467,1,11.973415245316446
1762559,0,13.44167195721689
902035,0,11.89728227576347
242148,0,16.00905662985628
3166430,0,12.956007112627884
485265,0,17.487307816208112
1227157,1,13.438326349683974
2981921,1,12.358679771398585
2638807,1,11.815990155162089
1762715,0,12.605228532001952
3508952,0,13.392973851442207
3042583,0,13.32422133518817
1937274,0,11.344442706427895
2812688,0,18.862440028258064
2560603,0,19.71965774751391
560180,0,14.42007854100554
1049480,0,12.312260491311996
3373181,0,15.693285938167769
265462,1,11.499795632910471
1948625,0,13.714922079294295
1104410,0,12.601459320621531
3850334,0,12.09475631982017
949581,1,12.916580724665913
628771,1,12.227773088356575
2261152,0,13.42136555463012
337088,0,14.53715992266274
1239885,0,11.773253214405996
2187771,0,12.760865990048694
3783784,0,12.81926962490371
556136,1,10.841485608012668
710802,0,11.434299758644274
342607,0,14.035371749554189
3325940,0,16.763142894614813
479658,0,13.022551555459264
1700766,0,13.440091519390467
3240352,0,15.031735874248508
278767,0,14.081147092139904
2011529,0,13.449250183921297
1023717,1,12.583750694925701
2877607,1,11.838507706149164
3501287,0,13.409420216818106
2686348,1,10.509069265492359
1433757,0,14.56149910875312
2888311,0,12.729219282580159
2563497,0,13.220306477851834
533965,0,12.93926103912025
3457968,1,12.113994353559033
2704385,1,13.717455092355161
3284320,0,12.385086746184903
2600407,0,15.77389315079727
477811,0,12.062137468958912
1370523,0,12.033581927517478
2202315,0,14.994263927845138
3668207,0,12.473668019625892
1486515,1,11.960588229528518
1159078,1,10.952527655854855
353302,0,15.071071899176708
1904299,1,8.248819109257983
749664,1,10.774217899407878
1073471,0,19.74527293389422
2988316,0,16.469594264280165
1606245,0,15.308767302683082
2806889,1,13.279392937353622
3064049,0,10.472971889072745
3371905,0,12.870546235802776
711235,0,13.023508546479103
2619657,0,19.10449074068251
1268099,0,14.549129076440272
478775,0,13.823733514497773
1091351,1,8.769542891321517
1605826,0,15.147037170996752
2488338,0,12.693740490368928
2207672,0,13.0452588226783
1132270,1,10.98671301805421
3002238,0,12.517288810006152
1473248,0,12.318743149342698
1557109,0,15.213472341983621
2600292,0,15.964634777900583
1762784,0,15.252062096731306
416873,0,12.243539200132147
3880313,0,14.969471327818038
1358347,0,12.898312363659095
3414564,1,11.381684958210245
2613393,0,13.903808857776395
251488,0,13.572971990002156
3542145,0,13.244953316444471
428716,0,11.290296690046853
867245,0,14.179845228523792
2639285,0,14.072568399881758
2554642,1,10.48624533978593
220277,0,14.71930654392864
1811320,0,13.232950842141525
3655178,0,11.059340695035795
444577,0,12.165517813348576
3262203,0,12.532206561066067
3847359,0,11.748699704942176
3381080,0,11.942657144616547
345973,0,11.369930436415178
1220080,1,10.810316482415457
2396236,0,14.883672966836885
3724141,0,14.10002100340678
1942713,0,13.939633951584607
2601237,0,12.006636534799425
560424,0,12.63623035032563
3020835,0,15.72241144387307
1442648,0,13.272728474406062
811212,1,11.790254344538539
426295,0,12.99709837262315
