sample_id,z,y
896879,1,-1.7024336507309668
632383,1,-1.4231943563828247
2604396,0,-1.3801777609076495
1101608,1,-0.6855227875155806
600550,1,-0.6479981327069306
3797559,1,-0.9049511704664145
3686387,0,-0.9320455432120978
2012048,0,-1.0582820289136345
442857,0,-0.8410316659640661
2807662,1,-1.1337538002383418
1766886,1,-0.9511404060291844
2988162,0,-0.8036472256909876
2690742,1,-0.633032983465805
1986415,0,-0.35992501543979105
1326661,0,-0.4326824998198735
1280913,0,-0.5561222014370881
3917374,1,-1.0794464421779533
2843946,1,-0.6010401670814406
1343341,0,-1.2053290335146658
1905276,1,-1.7445895627101404
3152097,1,-0.8157530990071554
986496,1,-1.0606390931950336
2620336,1,-0.9784468909278329
634357,1,-0.6194102643567565
3929562,1,-0.969705245718295
360444,1,-0.8920042814631933
1886087,0,-1.2825803879224429
2192535,1,-0.7802141539535018
904295,0,-1.581288534847872
259159,0,-1.177855594772312
3006908,1,-1.2785050748685889
1892071,1,-1.0669234517192634
1539622,1,-0.9592753574219764
1082247,0,-1.0061339660230075
540190,0,-0.9863497633635357
2272068,0,-1.2378971402976053
735437,1,-0.8577456791852681
508918,0,-1.239493101108596
2654507,0,-1.242617127761299
2648773,1,-0.7778157941873779
2676762,1,-1.6522676268263456
3432211,1,-1.5209286688477115
2755344,0,-1.8526828330898075
3148604,1,-1.4125099579080662
1820851,0,-1.2253073205111151
983142,1,-0.7539365582692924
3195935,1,-0.780349659184618
3479423,1,-0.25731308313152235
413332,1,-0.41761083941132887
3934674,1,-0.5542902088046077
2921094,0,-0.9757526620391379
3225970,0,-0.8528168139897195
2149141,0,-1.2171888213863316
1123673,1,-0.6224567998699911
895647,1,-0.3153439192004469
3707174,0,-1.1713369869852175
3697979,0,-1.1821860412386296
1746405,1,-0.7406219780290131
1833879,0,-1.102564838912976
2916296,1,-0.7468687670836143
2278497,1,-0.7825366681780752
299612,0,-0.807947098172986
1597511,1,-0.5943037035099971
3918023,1,-0.7611713216270575
979365,1,-0.6175847731520512
3751490,1,-0.87661002097294
2648556,0,-0.6486243774275391
3711963,1,-0.9936921019883168
1887837,1,0.10426561887815167
1668755,0,-1.214112981896794
1882517,1,-1.026882989703272
1715378,1,-1.1763053455099117
3725452,0,-1.1830703157792224
3887894,1,-1.0530494413432696
3358223,0,-1.1424102892181518
350560,1,-1.2936157281544474
2560966,0,-0.7357063957196667
3168063,1,-1.0532758696016191
1075463,1,-1.369373756908962
3689654,0,-0.8618994303278172
1036183,0,-0.6293839913594236
1411737,1,-1.1133456250872689
3764967,0,-1.4102354007575688
2616485,0,-0.0025963355290803403
3802318,1,-0.6318744762591165
2413926,1,-0.7276559254412952
3321325,0,-1.005124148517318
3201361,1,-0.4975474928167826
1305182,0,-1.801045174407047
301505,0,-0.4539185849135403
2232999,0,-0.8569784971031927
3952671,1,-0.9613689574714523
1282456,1,-0.7323295228125165
2678506,0,-1.094860161056016
