sample_id,z,y
2796713,1,-1.4003475173806823
3058641,1,0.44594992012997703
1197867,1,-1.6456308235592072
2447698,0,-0.23472487003165976
3532943,0,-1.7730203129106266
1841269,0,-0.27690195133436263
1275853,0,-1.0716365955449068
1957446,0,0.17600635212186494
2498487,0,-1.1613025822956833
540347,1,-1.3639873927837471
1395580,0,-0.9831489617854208
3470140,0,-1.8566997461655748
379917,0,-1.214856882970844
2889738,0,0.02868543573144848
2734976,1,-1.6359544054416617
3897185,1,-0.8122448034670446
395060,1,-0.8101106542246135
2982492,1,0.5901722489512237
3514243,1,-1.978690627761127
3198893,0,-1.4924000771953976
3367337,0,-4.259043431672938
3687646,1,0.45735557503464375
1116340,0,-1.6281089739078571
846500,0,-2.08518207741045
3950999,0,-0.44013061226220185
1887847,1,0.2778199932249965
2410088,0,-1.3897326866109416
261504,1,-1.4977400613262897
1960828,0,-0.5682327156514169
1249298,1,-1.1406899699671353
3322692,0,-1.1150611098184953
1198285,0,-1.759525964967907
3121633,1,-3.4627463842817865
2849119,0,-0.6045109595473744
1028383,0,-2.533966787973722
3524298,0,-0.4341213568700294
724464,1,-1.8059267000222665
2150235,0,-2.7828700021460886
2757997,1,-0.32104551150721683
2034009,0,-1.7444339154535666
3920588,0,-0.9858941878588899
2460311,1,-1.4747021336161739
3332713,0,-1.2278710650081242
3213105,0,-1.4862546929867173
1915446,0,0.36621114680784694
977397,0,-0.9758180244647653
3461195,1,-1.1877581018257393
482266,0,-6.6411189731671865
404555,0,-1.6676308723761846
939302,0,-4.445198224939444
3452304,0,-1.3408866799438124
3410875,1,-3.245071340717743
260991,0,-2.2212395786082775
2563633,0,-2.1614070184692147
1907642,0,-0.5369332499691521
460839,1,-1.0118402077380912
1561774,0,-0.5873706760286526
3535183,1,-1.4540721418462341
1831231,0,-0.7513895900418421
1129783,0,-0.4571540449431881
2460393,0,-1.936044496167343
1232824,1,0.24732254708875015
1457061,0,-4.491266648884086
1977032,0,-1.3647375645219482
2440122,0,-4.080093396527861
1408756,1,-1.0678590767108775
3083713,1,-0.152665433268822
1281210,1,-2.003748683517744
3306969,0,-1.6504552434589757
3089804,1,-0.8697644784480686
2759798,0,-6.3638955221173905
3705803,0,-2.035908942817622
1862791,1,0.18275529813336022
2168849,0,-0.8360254926237999
2922414,0,0.6304529298024086
3738429,0,-0.8063426086918992
3058252,0,-0.8487590414062707
3788054,1,-3.3114363108144524
2232235,0,-1.9326304438621433
3795640,1,-1.064914008470256
1316274,1,-3.3167330514267452
2607254,0,-0.4138006213138306
2859647,1,-0.01514646019188682
329729,0,-1.3156801768712865
1231572,1,0.8764936128502085
641943,0,0.018232250570105385
1896733,0,-1.1602204501026345
3390869,1,-1.170977219223047
