sample_id,z,y
3258454,1,25.79243924018049
1056207,0,11.519881414823173
2215170,0,28.01489361213534
1501124,1,26.519490274247154
3106897,0,26.704458438678273
2164258,1,25.92420012930962
2135015,0,26.956465163938567
3397082,0,26.27543975410712
3301479,1,25.15034041611748
3146991,1,26.597368316683315
2032422,1,26.151235462305497
1620245,1,26.264385054085416
1486666,0,28.105452867964893
2789006,1,25.676256835952806
2130295,0,26.41217855711731
3081093,0,27.11749421773469
962545,1,26.453140675908056
3196521,1,26.823247788160355
829102,0,28.20937303620142
2789114,1,26.246404788966338
1364927,1,25.60921896585518
3955821,0,27.505715406109623
846221,1,27.673850786617987
3271177,1,26.41109596806921
2050194,0,27.381759997287833
2468150,1,27.00200107901596
2875880,0,15.45035167017248
1886336,0,29.251215489502496
2575419,0,21.133992333931065
3203081,1,26.793566975443163
2784113,0,27.00119090809303
3901679,1,26.680772456013116
932836,1,25.910436874208898
2919734,0,27.102367841123993
2170971,1,26.330568185516523
1718175,0,28.968606007085018
2287009,0,28.038129398076375
2246834,0,28.03196389915703
2735586,1,27.018239815820937
2542372,1,25.889892413334824
2708087,0,29.868196070001023
1822025,0,31.385222880308675
3067233,0,25.495086015478773
918779,1,27.285643141172855
3127768,1,26.519937202600104
2443013,0,25.415889440883532
3392509,1,26.454559042037186
994124,0,28.613907277541287
2640093,0,26.665471002678
339508,1,26.559176233270033
3772611,1,26.449946894577312
3128302,1,27.09247035700894
3377168,1,25.122529756858917
863975,0,27.873809488908517
3907304,0,27.942788354626877
328538,0,27.127054137563675
3443578,0,28.318053908133358
2964874,1,25.456052194623435
3331721,1,27.03735528616558
1884858,0,31.52706368259431
1264990,1,26.78140566969274
1610078,1,25.9731419441345
1753696,0,21.092246680166475
1618665,1,26.258924312206428
2529956,0,26.432021984163466
2026406,0,28.5311777878517
1515526,1,26.277784647806648
322768,0,19.86703376785188
1552311,1,26.211285094154285
1051390,0,31.95128843270903
2184210,1,25.32050546264854
3120671,1,26.569146031225596
2133034,1,26.410388771818333
1992923,0,14.569399798555887
3928832,0,28.935772399416212
1102190,0,18.02537700800385
2427430,0,27.144220385640374
937739,0,26.410222894050474
673700,0,27.48621990207682
2582893,1,27.260128228213716
3421263,0,26.74661463859075
3853771,1,27.222773289671018
2149922,1,26.587821232148148
3121662,0,27.232025066464924
1602859,1,25.550036840489668
1874624,0,31.448573523148415
534557,1,26.737346497816215
2678528,0,28.174606662528003
1202997,1,26.864065709159988
2923412,0,21.10371720295957
2535448,1,15.334178839667883
3059290,1,26.484858653459067
3106453,0,26.91079851087192
927210,1,27.057199444096437
3338852,1,25.80351640120247
3914066,1,25.6412955307542
298622,1,27.251118152553868
2986819,1,25.477870911485045
3147853,0,28.522956981122793
3899972,1,26.616411991001257
1989163,1,26.54383270925891
2989354,1,24.51209394801778
1720039,0,27.947508303611517
1846004,0,31.079472757982632
497670,1,26.394695943244297
1938303,1,26.336201858871263
2016424,1,14.596414294994663
2161658,1,24.91960710913617
2692532,0,21.02993726849066
2204683,1,26.08788978066032
3281920,1,26.844945102301594
1520998,1,26.54003695620082
3004731,0,27.85356343236831
2210378,1,25.363327343550626
266884,1,25.663537903336263
1459867,1,27.140226050719104
2058283,1,26.02397080424959
1335901,1,26.69967866984424
1140022,0,31.236085630697296
532087,0,26.427878292730256
2759798,0,27.15148425562869
1916102,0,32.41174786461613
3833461,1,24.13262475160533
1638770,0,21.823042639655718
2883707,0,15.201410302546348
1756332,1,25.096345503046194
3784300,1,26.54915580018139
2884865,1,25.750800809409117
1340168,0,27.618691105913125
715341,1,26.692546841349806
1008981,0,27.988106558332728
3863824,1,25.845921413605428
3330487,1,25.402110723538282
740427,1,27.262607384434343
1385849,0,27.606949820797503
644100,0,28.064193299856754
2814264,0,28.339547429843822
3504660,1,26.758736384636755
328348,1,26.24714286173432
3716032,1,26.325504977723384
3423963,0,28.615361865266834
3486111,0,25.875561242904126
2195249,1,24.557117152343885
3183379,1,25.991775178108433
741703,1,27.405140497122947
3865777,1,26.464267944469356
1660726,1,26.541458568914123
494058,0,28.277129074629322
3864602,1,24.302874983534394
3385002,1,26.142085213897154
690620,0,21.135486202170373
1793427,0,17.023592190313934
1711178,0,21.339214012003513
546168,0,21.453105685837514
2625099,1,26.566692508751693
1489518,0,28.478735709232396
3432322,0,26.604062707405188
806820,0,19.215872657777904
416017,1,27.110216773485945
352023,1,25.30912216382553
1278861,1,26.379621541945763
2219749,0,26.800288956718738
2554642,0,28.755536331582622
2876414,1,26.763691446562053
448034,1,27.29076320429033
2056974,1,20.431293010108256
1474550,0,28.168668055539012
3293035,1,27.405130578841984
3898921,1,25.93843601967258
809494,1,24.298892486819177
1726294,1,13.015657571866615
3029270,1,26.19800954960717
1422868,1,26.99937867145797
1139503,0,28.251707811732775
1079221,0,12.838203023857204
2543310,0,28.614227954884722
1713983,0,28.57425516222355
472053,1,26.043479490991803
1041830,0,31.79035634369562
500015,1,26.68708963934253
1379671,0,27.733378266698033
663394,0,28.273074135963757
1833677,0,31.6713652806805
3526103,0,19.933103782905764
1055226,0,31.828914249983196
1981394,0,28.050152005378333
423341,1,26.359057626899414
2447551,0,28.073702818430526
3679167,1,26.65736323607129
1903534,0,30.096650007370837
1746463,0,26.388869439466294
1494428,0,26.6813007087217
2139037,1,26.534782133316284
1934683,0,21.813411509643352
1642681,0,28.28195381476116
2423870,1,25.716009346752355
3907585,1,25.205021772257698
2820236,1,25.886468573201707
310924,1,26.06635961877318
2186941,1,25.8890081936087
2016895,1,25.73901533599029
2619991,1,26.077595783703917
251849,1,27.750490150755198
2607057,0,26.329167643662377
987788,0,27.477421346749626
2182597,1,27.11592505774058
1010806,0,27.281903156049534
