estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-8309.58407437708,-9899.78369502354,-6574.930474241,1,auDRI,all,16177,-6977.12774714328,0
-8628.73430358814,-8850.48385482989,-8406.9847523464,1,AIPW,all,16177,-6977.12774714328,0
-8340.08794053834,-9982.14823273528,-6643.14340972846,2,auDRI,all,16177,-6977.12774714328,0
-8843.73825730106,-9067.63382055275,-8619.84269404938,2,AIPW,all,16177,-6977.12774714328,0
-8849.85390370607,-9841.36135251606,-7851.54186437787,3,auDRI,all,16177,-6977.12774714328,0
-8686.516477674,-9229.59171321554,-8143.44124213246,3,AIPW,all,16177,-6977.12774714328,0
-9882.22869684924,-10730.1515051985,-8917.05642749503,1,auDRI,all,16177,-7082.39371236698,1
-9688.75099823957,-9907.39743673342,-9470.10455974572,1,AIPW,all,16177,-7082.39371236698,1
-9884.74327219328,-10744.3361917792,-8911.06847041837,2,auDRI,all,16177,-7082.39371236698,1
-9689.51477988751,-9907.84343285939,-9471.18612691563,2,AIPW,all,16177,-7082.39371236698,1
-9772.51864545985,-10594.0645475445,-8919.14962315224,3,auDRI,all,16177,-7082.39371236698,1
-9769.80359842247,-10257.1460122231,-9282.46118462188,3,AIPW,all,16177,-7082.39371236698,1
-9128.92580990524,-10830.8253561866,-7156.94015272108,1,auDRI,all,16177,-7037.54211114338,2
-2293.02946182107,-2538.46997325228,-2047.58895038986,1,AIPW,all,16177,-7037.54211114338,2
-9946.13253230673,-10948.0775600528,-8975.16650130654,2,auDRI,all,16177,-7037.54211114338,2
-9965.72863461738,-10198.336208016,-9733.12106121879,2,AIPW,all,16177,-7037.54211114338,2
-9039.81562078811,-10688.4166036045,-7008.06541123419,3,auDRI,all,16177,-7037.54211114338,2
-2322.09605266244,-2751.23631433128,-1892.95579099361,3,AIPW,all,16177,-7037.54211114338,2
-7664.76025995497,-9026.31705259428,-6231.7076949603,1,auDRI,all,16177,-7032.99293430951,3
3208.12315709149,2919.48453149179,3496.7617826912,1,AIPW,all,16177,-7032.99293430951,3
-9151.41756094657,-9986.55559051903,-8280.4067305893,2,auDRI,all,16177,-7032.99293430951,3
-9504.00677915812,-9742.30975177742,-9265.70380653881,2,AIPW,all,16177,-7032.99293430951,3
-7878.36327411618,-9301.37276589757,-6542.90290370367,3,auDRI,all,16177,-7032.99293430951,3
3175.23892231241,2655.1916406945,3695.28620393032,3,AIPW,all,16177,-7032.99293430951,3
-8862.55981307517,-10574.5894304463,-6376.71689951989,1,auDRI,all,16177,-7018.77852953771,4
-8186.247490271,-8417.33913659178,-7955.15584395022,1,AIPW,all,16177,-7018.77852953771,4
-9959.00354393443,-11065.221062774,-8694.00920125172,2,auDRI,all,16177,-7018.77852953771,4
-9789.22191553396,-10013.8603069269,-9564.58352414103,2,AIPW,all,16177,-7018.77852953771,4
-8039.52412012012,-10095.2182380658,-5585.33367719893,3,auDRI,all,16177,-7018.77852953771,4
-8198.23551203927,-8668.41931712932,-7728.05170694922,3,AIPW,all,16177,-7018.77852953771,4
-9149.42271781492,-10410.298316565,-7523.51698145817,1,auDRI,all,16177,-7084.69628021273,5
-8247.15038606153,-8462.52208034172,-8031.77869178135,1,AIPW,all,16177,-7084.69628021273,5
-9402.33278475408,-10586.721173874,-8218.56655784993,2,auDRI,all,16177,-7084.69628021273,5
-9962.82903266267,-10179.3009171997,-9746.35714812568,2,AIPW,all,16177,-7084.69628021273,5
-9695.24361317165,-10718.1826808813,-8418.64458921217,3,auDRI,all,16177,-7084.69628021273,5
-8248.60909249123,-8690.81461361918,-7806.40357136328,3,AIPW,all,16177,-7084.69628021273,5
-7268.3902511611,-9211.21425376639,-5483.93714994338,1,auDRI,all,16177,-7150.32681874562,6
-7599.27621346868,-7903.72313116385,-7294.8292957735,1,AIPW,all,16177,-7150.32681874562,6
-7802.69178781025,-9449.64790246916,-5923.06583179169,2,auDRI,all,16177,-7150.32681874562,6
-8888.97068447888,-9194.93324094218,-8583.00812801557,2,AIPW,all,16177,-7150.32681874562,6
-7659.71007002568,-9103.37403060951,-5847.63146854625,3,auDRI,all,16177,-7150.32681874562,6
-7662.26669434242,-8142.53765146682,-7181.99573721801,3,AIPW,all,16177,-7150.32681874562,6
-7202.10992617401,-8917.24697877509,-5704.33501373966,1,auDRI,all,16177,-7098.89302275453,7
-7552.99636316073,-7789.71608693112,-7316.27663939035,1,AIPW,all,16177,-7098.89302275453,7
-8347.53783348413,-10128.7154850187,-7254.62031610462,2,auDRI,all,16177,-7098.89302275453,7
-9793.04172633395,-10036.0744550262,-9550.00899764174,2,AIPW,all,16177,-7098.89302275453,7
-7838.09201067184,-9321.9180610316,-6348.71003322291,3,auDRI,all,16177,-7098.89302275453,7
-7561.69205932718,-7991.73816582295,-7131.64595283141,3,AIPW,all,16177,-7098.89302275453,7
-8273.46328836906,-9412.53548582905,-7221.84839877619,1,auDRI,all,16177,-7091.86335460833,8
-6464.46790061431,-6664.54692442421,-6264.38887680441,1,AIPW,all,16177,-7091.86335460833,8
-8766.94029137695,-9839.13872194642,-7825.76127217484,2,auDRI,all,16177,-7091.86335460833,8
-9567.01304292214,-9770.9015185285,-9363.12456731578,2,AIPW,all,16177,-7091.86335460833,8
-8634.29283182205,-9612.93991523261,-7521.04863020658,3,auDRI,all,16177,-7091.86335460833,8
-6491.21928429934,-6894.83149225201,-6087.60707634667,3,AIPW,all,16177,-7091.86335460833,8
-8764.58454456775,-9671.88380354614,-7585.1412694106,1,auDRI,all,16177,-6980.40497350535,9
-9320.70104987269,-9567.87733504872,-9073.52476469667,1,AIPW,all,16177,-6980.40497350535,9
-9179.00533542755,-9994.3594139223,-8343.89072489145,2,auDRI,all,16177,-6980.40497350535,9
-9398.88099300627,-9633.09242147249,-9164.66956454006,2,AIPW,all,16177,-6980.40497350535,9
-8681.88113605107,-9723.79943510633,-7716.90471446262,3,auDRI,all,16177,-6980.40497350535,9
-9369.73566072517,-9859.60958216405,-8879.86173928629,3,AIPW,all,16177,-6980.40497350535,9
-10166.6805476138,-11172.4387514173,-9155.93397225824,1,auDRI,all,16177,-7050.05834361642,10
-10179.2645063398,-10386.8682759681,-9971.66073671143,1,AIPW,all,16177,-7050.05834361642,10
-10168.5644351732,-11122.7897119613,-9036.92936360414,2,auDRI,all,16177,-7050.05834361642,10
-10330.3793419414,-10536.3261003288,-10124.4325835539,2,AIPW,all,16177,-7050.05834361642,10
-10407.1322610944,-11132.7087296302,-9568.35354855517,3,auDRI,all,16177,-7050.05834361642,10
-10286.4857108817,-10743.3504743084,-9829.62094745493,3,AIPW,all,16177,-7050.05834361642,10
-7885.21757904789,-9549.41639348681,-6164.17148690517,1,auDRI,all,16177,-7029.74315919238,11
-8243.6884924656,-8473.26642955566,-8014.11055537554,1,AIPW,all,16177,-7029.74315919238,11
-8622.53186033936,-10080.2382077755,-6830.05803396993,2,auDRI,all,16177,-7029.74315919238,11
