estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-15888.099473293,-16917.9384904253,-13084.775300456,1,auDRI,all,2675,-13856.3724964037,0
-13978.3998755028,-14710.6619923852,-13246.1377586204,1,AIPW,all,2675,-13856.3724964037,0
-15812.3642825694,-16783.3266112208,-13537.0774677175,2,auDRI,all,2675,-13856.3724964037,0
-14146.8276089177,-14886.8779893162,-13406.7772285192,2,AIPW,all,2675,-13856.3724964037,0
-13885.9492001445,-15434.3935013596,-11920.3917671848,3,auDRI,all,2675,-13856.3724964037,0
-13881.2576035349,-15378.3001644468,-12384.2150426229,3,AIPW,all,2675,-13856.3724964037,0
-11762.9998644701,-14226.7805702659,-7748.64546787515,1,auDRI,all,2675,-13811.5668200566,1
-12446.6664086684,-13217.7465936497,-11675.5862236871,1,AIPW,all,2675,-13811.5668200566,1
-13165.4860504935,-14855.2427751187,-11711.9251662899,2,auDRI,all,2675,-13811.5668200566,1
-14309.2265213663,-15115.4089895629,-13503.0440531696,2,AIPW,all,2675,-13811.5668200566,1
-12275.1525095752,-14846.7378851365,-6260.91761383157,3,auDRI,all,2675,-13811.5668200566,1
-12341.0866917671,-13606.4860448251,-11075.6873387091,3,AIPW,all,2675,-13811.5668200566,1
-13668.2779575791,-14757.2519820572,-12582.3212622336,1,auDRI,all,2675,-13880.0255819769,2
-13678.530735483,-14364.4373081655,-12992.6241628004,1,AIPW,all,2675,-13880.0255819769,2
-14001.4998531483,-14943.0488245909,-12883.1793389651,2,auDRI,all,2675,-13880.0255819769,2
-14009.250565346,-14727.3048487136,-13291.1962819785,2,AIPW,all,2675,-13880.0255819769,2
-13678.4853413515,-14850.7906407231,-12475.8972158751,3,auDRI,all,2675,-13880.0255819769,2
-13549.3279684565,-14655.5222024789,-12443.1337344342,3,AIPW,all,2675,-13880.0255819769,2
-13911.1464279119,-15171.9050156947,-12269.1092446768,1,auDRI,all,2675,-13422.9430216407,3
-13858.5391028816,-14580.6132378197,-13136.4649679435,1,AIPW,all,2675,-13422.9430216407,3
-13910.7265868718,-15226.8951534402,-12440.7087363555,2,auDRI,all,2675,-13422.9430216407,3
-13858.1518722023,-14606.056476361,-13110.2472680437,2,AIPW,all,2675,-13422.9430216407,3
-13846.8923937555,-15352.4724121638,-12126.3819659277,3,auDRI,all,2675,-13422.9430216407,3
-13810.8188005151,-15438.0965155044,-12183.5410855259,3,AIPW,all,2675,-13422.9430216407,3
-12818.067455755,-14136.4079492856,-11396.1828961786,1,auDRI,all,2675,-13357.1502992138,4
-12894.1125348522,-13617.5362446284,-12170.688825076,1,AIPW,all,2675,-13357.1502992138,4
-12818.1659151022,-14164.5141043583,-11312.4232874759,2,auDRI,all,2675,-13357.1502992138,4
-12876.795810131,-13635.4842932417,-12118.1073270203,2,AIPW,all,2675,-13357.1502992138,4
-12555.8927331895,-14142.5475713273,-10621.2583795557,3,auDRI,all,2675,-13357.1502992138,4
-12547.6129042821,-14277.2589436665,-10817.9668648978,3,AIPW,all,2675,-13357.1502992138,4
-11673.2714267994,-13593.1723339765,-9444.31493167912,1,auDRI,all,2675,-12922.8244375327,5
-9811.91351021689,-10888.901184848,-8734.92583558579,1,AIPW,all,2675,-12922.8244375327,5
-11736.744610613,-13652.541507236,-9672.2395928168,2,auDRI,all,2675,-12922.8244375327,5
-11591.5224589147,-12671.6044822103,-10511.4404356191,2,AIPW,all,2675,-12922.8244375327,5
-11734.4160631606,-13484.6347521117,-9435.32312150125,3,auDRI,all,2675,-12922.8244375327,5
-9877.01631920856,-11920.4484587318,-7833.5841796853,3,AIPW,all,2675,-12922.8244375327,5
-13226.5414550192,-14682.6055152526,-11795.8595381708,1,auDRI,all,2675,-13823.1967248003,6
-13603.1323189627,-14452.9060376909,-12753.3586002346,1,AIPW,all,2675,-13823.1967248003,6
-13216.14688627,-14740.8248632758,-11868.9864994214,2,auDRI,all,2675,-13823.1967248003,6
-13592.898303106,-14462.3821572626,-12723.4144489495,2,AIPW,all,2675,-13823.1967248003,6
-13697.4079505202,-15215.2122034365,-11809.0388557827,3,auDRI,all,2675,-13823.1967248003,6
-13658.1683605855,-15291.303143125,-12025.0335780461,3,AIPW,all,2675,-13823.1967248003,6
-13785.3711832461,-15607.915157643,-11576.9467332308,1,auDRI,all,2675,-13007.2380565783,7
-13261.1392997964,-14252.2152623261,-12270.0633372668,1,AIPW,all,2675,-13007.2380565783,7
-13973.6563554623,-15613.0881590274,-11945.1766221028,2,auDRI,all,2675,-13007.2380565783,7
-12567.1485542277,-13563.5392015098,-11570.7579069456,2,AIPW,all,2675,-13007.2380565783,7
-12818.4474138036,-14457.1647613572,-10922.7694437513,3,auDRI,all,2675,-13007.2380565783,7
-13321.8499847137,-15288.9530031648,-11354.7469662626,3,AIPW,all,2675,-13007.2380565783,7
-12649.494580308,-14111.6849060419,-10854.7660426304,1,auDRI,all,2675,-13258.6062172916,8
-12680.9176532244,-13502.2386141208,-11859.5966923279,1,AIPW,all,2675,-13258.6062172916,8
-12797.9196474917,-14252.3784377779,-11208.5717007965,2,auDRI,all,2675,-13258.6062172916,8
-13309.9418334538,-14158.2985395575,-12461.5851273502,2,AIPW,all,2675,-13258.6062172916,8
-13156.1768354743,-14695.1378571238,-11543.7387326103,3,auDRI,all,2675,-13258.6062172916,8
-12696.168525834,-14198.2794465475,-11194.0576051206,3,AIPW,all,2675,-13258.6062172916,8
-14058.1376810028,-15272.2831504002,-12663.0400894634,1,auDRI,all,2675,-13162.4786195873,9
-13924.8052482288,-14649.2419586121,-13200.3685378456,1,AIPW,all,2675,-13162.4786195873,9
-14052.9650482571,-15302.6470060362,-12664.1237033938,2,auDRI,all,2675,-13162.4786195873,9
-13910.9359626019,-14663.7063950187,-13158.1655301851,2,AIPW,all,2675,-13162.4786195873,9
-13789.190802915,-15076.9627391239,-12311.6309597165,3,auDRI,all,2675,-13162.4786195873,9
-13782.3792542323,-15175.9704582458,-12388.7880502188,3,AIPW,all,2675,-13162.4786195873,9
-14173.9392117568,-15448.3543090334,-12740.1903060493,1,auDRI,all,2675,-13273.4765718426,10
-14319.8627445192,-15031.7725619214,-13607.9529271171,1,AIPW,all,2675,-13273.4765718426,10
-14169.5788543357,-15460.4473276388,-12885.470845571,2,auDRI,all,2675,-13273.4765718426,10
-14330.0086677923,-15071.7592777584,-13588.2580578262,2,AIPW,all,2675,-13273.4765718426,10
-14258.271139459,-15336.3527254098,-13139.6710649478,3,auDRI,all,2675,-13273.4765718426,10
-14248.9778422959,-15377.4680290277,-13120.4876555642,3,AIPW,all,2675,-13273.4765718426,10
-13627.7437329668,-16409.7172814586,-8931.32962823152,1,auDRI,all,2675,-12952.8421773589,11
-12140.8642744061,-12867.3341558169,-11414.3943929953,1,AIPW,all,2675,-12952.8421773589,11
-14522.6187954187,-16782.2848325373,-10060.2043967885,2,auDRI,all,2675,-12952.8421773589,11
-12388.4164070194,-13135.0696593251,-11641.7631547137,2,AIPW,all,2675,-12952.8421773589,11
-12207.3403475962,-13613.461843291,-10347.8754557069,3,auDRI,all,2675,-12952.8421773589,11
-12155.0114609943,-13777.1467293615,-10532.8761926272,3,AIPW,all,2675,-12952.8421773589,11
-14162.9611372758,-15240.9598479434,-12976.2377722161,1,auDRI,all,2675,-13182.4948875641,12
-14157.6478687624,-14824.855471216,-13490.4402663088,1,AIPW,all,2675,-13182.4948875641,12
