estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-8294.75531762798,-9493.85687058568,-6947.28912724906,1,auDRI,all,16177,-6977.12774714328,0
-6950.40986826927,-7171.64041881336,-6729.17931772518,1,AIPW,all,16177,-6977.12774714328,0
-8297.05934088351,-9461.20707107654,-7103.46890779795,2,auDRI,all,16177,-6977.12774714328,0
-8843.65042776502,-9063.3961378722,-8623.90471765785,2,AIPW,all,16177,-6977.12774714328,0
-8915.27988799119,-9921.95632595898,-7657.58891736289,3,auDRI,all,16177,-6977.12774714328,0
-6877.68064767137,-7435.56741992981,-6319.79387541293,3,AIPW,all,16177,-6977.12774714328,0
-10129.2739356681,-11768.7111556845,-8898.20267894292,1,auDRI,all,16177,-7082.39371236698,1
-10752.3242819835,-10979.7142934058,-10524.9342705612,1,AIPW,all,16177,-7082.39371236698,1
-10016.5290915879,-10983.1279088968,-8966.09830649547,2,auDRI,all,16177,-7082.39371236698,1
-9696.64463535046,-9916.10337043366,-9477.18590026727,2,AIPW,all,16177,-7082.39371236698,1
-9901.00415184021,-11493.3770170816,-8910.101155401,3,auDRI,all,16177,-7082.39371236698,1
-10738.3175604366,-11237.5287621608,-10239.1063587124,3,AIPW,all,16177,-7082.39371236698,1
-7961.07488335555,-9869.52745806589,-5780.07335903301,1,auDRI,all,16177,-7037.54211114338,2
-7091.90575605268,-7338.5622620734,-6845.24925003196,1,AIPW,all,16177,-7037.54211114338,2
-8995.55699516169,-10198.4646537304,-7958.3074394855,2,auDRI,all,16177,-7037.54211114338,2
-9921.81340544756,-10168.8799788964,-9674.74683199873,2,AIPW,all,16177,-7037.54211114338,2
-8760.28671442716,-10482.0988982915,-6710.22834799306,3,auDRI,all,16177,-7037.54211114338,2
-7154.64152623963,-7578.13524577105,-6731.1478067082,3,AIPW,all,16177,-7037.54211114338,2
-7772.66135252402,-10005.3729475144,-371.479031957935,1,auDRI,all,16177,-7032.99293430951,3
