estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-0.0989242864649245,-0.11520145438641,-0.0811401375991842,1,auDRI,all,11984,-0.0693424566088117,0
-0.0988039181580725,-0.115411265763965,-0.0821965705521797,1,AIPW,all,11984,-0.0693424566088117,0
-0.107024417900722,-0.124253670160797,-0.0914940313054595,2,auDRI,all,11984,-0.0693424566088117,0
-0.105812219340006,-0.123102588920523,-0.0885218497594884,2,AIPW,all,11984,-0.0693424566088117,0
-0.0974057875747796,-0.113337441270608,-0.0820864266902372,3,auDRI,all,11984,-0.0693424566088117,0
-0.0977445478282912,-0.114196423990688,-0.0812926716658947,3,AIPW,all,11984,-0.0693424566088117,0
-0.0748706519495079,-0.0904522261572479,-0.0570957419318174,1,auDRI,all,11984,-0.0612483311081442,1
-0.0737419389216976,-0.0901017466852112,-0.0573821311581841,1,AIPW,all,11984,-0.0612483311081442,1
-0.0785449224286397,-0.0947223180312167,-0.0604301214379763,2,auDRI,all,11984,-0.0612483311081442,1
-0.0763043539285353,-0.0934437968925983,-0.0591649109644723,2,AIPW,all,11984,-0.0612483311081442,1
-0.0789477699236963,-0.0954735629597714,-0.0628402674873284,3,auDRI,all,11984,-0.0612483311081442,1
-0.0775078752491298,-0.0936314692671357,-0.0613842812311239,3,AIPW,all,11984,-0.0612483311081442,1
-0.088988630467691,-0.105387974601788,-0.073590940110797,1,auDRI,all,11984,-0.070260347129506,2
-0.0882120115672779,-0.104633798980598,-0.0717902241539579,1,AIPW,all,11984,-0.070260347129506,2
-0.0940598695046298,-0.110209123382422,-0.0772573316322624,2,auDRI,all,11984,-0.070260347129506,2
-0.0916814460456598,-0.108738437264162,-0.0746244548271575,2,AIPW,all,11984,-0.070260347129506,2
-0.093651065696153,-0.110076539522917,-0.0785410286622537,3,auDRI,all,11984,-0.070260347129506,2
-0.0929577317844395,-0.109233930497687,-0.0766815330711922,3,AIPW,all,11984,-0.070260347129506,2
-0.0973286093650023,-0.114642371857774,-0.0812469901875558,1,auDRI,all,11984,-0.0751835781041389,3
-0.0975805856233029,-0.114267006341741,-0.0808941649048646,1,AIPW,all,11984,-0.0751835781041389,3
-0.103645190590232,-0.120488155759659,-0.0871566588082193,2,auDRI,all,11984,-0.0751835781041389,3
-0.101785644094567,-0.119158736547129,-0.0844125516420059,2,AIPW,all,11984,-0.0751835781041389,3
-0.099522602056937,-0.115518984809626,-0.0835201028811969,3,auDRI,all,11984,-0.0751835781041389,3
-0.099802110829613,-0.116253780945286,-0.0833504407139401,3,AIPW,all,11984,-0.0751835781041389,3
-0.0904644749114743,-0.10766358337101,-0.0746833013129502,1,auDRI,all,11984,-0.0704272363150868,4
-0.0886543887474265,-0.105296291174064,-0.0720124863207894,1,AIPW,all,11984,-0.0704272363150868,4
-0.0961428474347078,-0.112565149136154,-0.0803597112067934,2,auDRI,all,11984,-0.0704272363150868,4
-0.0941378733041875,-0.111469207994894,-0.0768065386134807,2,AIPW,all,11984,-0.0704272363150868,4
-0.0938065742083226,-0.109774495420698,-0.0776919109298132,3,auDRI,all,11984,-0.0704272363150868,4
-0.0924837691716654,-0.108982324161577,-0.0759852141817535,3,AIPW,all,11984,-0.0704272363150868,4
-0.0852983596479623,-0.101245461472569,-0.0696706566621175,1,auDRI,all,11984,-0.0708444592790387,5
-0.0854149882832132,-0.101988878979176,-0.0688410975872504,1,AIPW,all,11984,-0.0708444592790387,5
-0.0956813510811662,-0.114006799940957,-0.0780284953280421,2,auDRI,all,11984,-0.0708444592790387,5
-0.0945589876735821,-0.11192189869824,-0.0771960766489241,2,AIPW,all,11984,-0.0708444592790387,5
-0.0858327201259275,-0.101302173134486,-0.0696055255765087,3,auDRI,all,11984,-0.0708444592790387,5
-0.085345178114803,-0.101721959562521,-0.0689683966670855,3,AIPW,all,11984,-0.0708444592790387,5
-0.0721833687219699,-0.087097835055744,-0.0564116702574611,1,auDRI,all,11984,-0.0638351134846462,6
-0.0729829814653507,-0.0888907572100041,-0.0570752057206973,1,AIPW,all,11984,-0.0638351134846462,6
-0.0777235188672055,-0.0944634330007272,-0.0613626855179043,2,auDRI,all,11984,-0.0638351134846462,6
-0.0789460379478629,-0.0955283467874008,-0.0623637291083249,2,AIPW,all,11984,-0.0638351134846462,6
-0.0708155624678735,-0.0863103076649155,-0.055160625253384,3,auDRI,all,11984,-0.0638351134846462,6
-0.0725936738131626,-0.0885948863182698,-0.0565924613080553,3,AIPW,all,11984,-0.0638351134846462,6
-0.070644065437645,-0.0858359853300865,-0.0545064387802649,1,auDRI,all,11984,-0.0653371161548732,7
-0.0703470524553451,-0.0866070521269871,-0.0540870527837032,1,AIPW,all,11984,-0.0653371161548732,7
-0.0825128957296894,-0.0997795124162022,-0.0657472031899029,2,auDRI,all,11984,-0.0653371161548732,7
-0.0817078753842614,-0.0987069301141048,-0.0647088206544179,2,AIPW,all,11984,-0.0653371161548732,7
