estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-6708.33470118731,-7284.60518811608,-6144.08614054758,1,auDRI,all,16177,-6977.12774714328,0
-7120.16261178374,-7322.01556532395,-6918.30965824352,1,AIPW,all,16177,-6977.12774714328,0
-8326.56265139126,-9388.84782658769,-7338.80854293492,2,auDRI,all,16177,-6977.12774714328,0
-8810.72618221866,-9022.03676656499,-8599.41559787233,2,AIPW,all,16177,-6977.12774714328,0
-7000.017803378,-7877.47751142395,-5946.35308226552,3,auDRI,all,16177,-6977.12774714328,0
-7137.87350288736,-7679.06009737874,-6596.68690839598,3,AIPW,all,16177,-6977.12774714328,0
-11790.9579863015,-12378.5506497118,-11213.4997068731,1,auDRI,all,16177,-7082.39371236698,1
-11467.6847113226,-11686.4304405343,-11248.9389821109,1,AIPW,all,16177,-7082.39371236698,1
-9989.44620096973,-10822.4622185073,-9022.03140349397,2,auDRI,all,16177,-7082.39371236698,1
-9682.72569481982,-9902.79513622311,-9462.65625341654,2,AIPW,all,16177,-7082.39371236698,1
-11496.7252019105,-12299.7285812913,-10585.8859984082,3,auDRI,all,16177,-7082.39371236698,1
-11535.1355278144,-12017.7264465064,-11052.5446091224,3,AIPW,all,16177,-7082.39371236698,1
-7171.67855127504,-8898.53545439093,-5360.45253837537,1,auDRI,all,16177,-7037.54211114338,2
-8049.91915181665,-8314.55875503559,-7785.27954859771,1,AIPW,all,16177,-7037.54211114338,2
-8416.73602709722,-10130.9320571496,-6707.06489236026,2,auDRI,all,16177,-7037.54211114338,2
-9881.38008283132,-10152.4919507012,-9610.26821496148,2,AIPW,all,16177,-7037.54211114338,2
-7914.59396322646,-8712.49929902548,-7081.81420032338,3,auDRI,all,16177,-7037.54211114338,2
-8178.52918502505,-8600.55401360498,-7756.50435644513,3,AIPW,all,16177,-7037.54211114338,2
1413.54487726251,898.008044975131,2187.91296677412,1,auDRI,all,16177,-7032.99293430951,3
13174.721053732,12865.9523016448,13483.4898058193,1,AIPW,all,16177,-7032.99293430951,3
-9208.38494547971,-9989.67712882443,-8275.69846791051,2,auDRI,all,16177,-7032.99293430951,3
-9517.69389196382,-9753.81094862023,-9281.5768353074,2,AIPW,all,16177,-7032.99293430951,3
1599.10981511371,666.282583982642,2581.64472130456,3,auDRI,all,16177,-7032.99293430951,3
13158.5745633712,12624.6683288355,13692.4807979069,3,AIPW,all,16177,-7032.99293430951,3
-9816.82106716338,-11854.0198592505,-7605.9677798812,1,auDRI,all,16177,-7018.77852953771,4
-10371.989736882,-10606.3836479636,-10137.5958258003,1,AIPW,all,16177,-7018.77852953771,4
-8364.50684000707,-10358.4459336919,-6181.15253216365,2,auDRI,all,16177,-7018.77852953771,4
-9772.78575006588,-10002.3877201493,-9543.18377998247,2,AIPW,all,16177,-7018.77852953771,4
-10436.2284859137,-11363.5905540473,-9496.32720076693,3,auDRI,all,16177,-7018.77852953771,4
-10408.4972447866,-10862.1307688076,-9954.86372076554,3,AIPW,all,16177,-7018.77852953771,4
-7799.80051822334,-8668.23381624121,-6981.35113920686,1,auDRI,all,16177,-7084.69628021273,5
-7923.36639384945,-8139.41648189358,-7707.31630580533,1,AIPW,all,16177,-7084.69628021273,5
