estimate,CI_left,CI_right,misp,estimator,lrnr,pos_const,n,ATE,iter
0.239863640621882,0.208640757748466,0.275876115556233,1,auDRI,earth,2,4500,0.246827730078717,1
0.247579573211113,0.211586615408676,0.28357253101355,1,AIPW,earth,2,4500,0.246827730078717,1
0.240493745120113,0.203464517718042,0.279197372281797,2,auDRI,earth,2,4500,0.246827730078717,1
0.253334909878358,0.208784182960254,0.297885636796462,2,AIPW,earth,2,4500,0.246827730078717,1
0.258890270879693,0.232532072386658,0.284663239703799,3,auDRI,earth,2,4500,0.246827730078717,1
0.256302984771495,0.23158636162241,0.281019607920581,3,AIPW,earth,2,4500,0.246827730078717,1
0.24205944143063,0.207990343156879,0.275248502122795,1,auDRI,gam_1,2,4500,0.246827730078717,1
0.253593030643913,0.220697976924149,0.286488084363676,1,AIPW,gam_1,2,4500,0.246827730078717,1
0.237930602460483,0.198766763530763,0.276498631690299,2,auDRI,gam_1,2,4500,0.246827730078717,1
0.258678348770355,0.216310283840682,0.301046413700028,2,AIPW,gam_1,2,4500,0.246827730078717,1
0.26002869388843,0.234709460305044,0.287870561064899,3,auDRI,gam_1,2,4500,0.246827730078717,1
0.269639540300078,0.244934224797761,0.294344855802396,3,AIPW,gam_1,2,4500,0.246827730078717,1
0.256308950394436,0.223868941559054,0.290634684066191,1,auDRI,xgboost,2,4500,0.246827730078717,1
0.256788512726939,0.22315452249511,0.290422502958769,1,AIPW,xgboost,2,4500,0.246827730078717,1
0.261815927961696,0.220706047592414,0.297786574504721,2,auDRI,xgboost,2,4500,0.246827730078717,1
0.266421727849522,0.224455720106063,0.308387735592981,2,AIPW,xgboost,2,4500,0.246827730078717,1
0.273474032321429,0.247658297411289,0.298213071782849,3,auDRI,xgboost,2,4500,0.246827730078717,1
0.277983961617477,0.253287003774258,0.302680919460696,3,AIPW,xgboost,2,4500,0.246827730078717,1
0.249834504916537,0.213449816177294,0.280342226659589,1,auDRI,rf,2,4500,0.246827730078717,1
0.25883964862461,0.225445736733762,0.292233560515457,1,AIPW,rf,2,4500,0.246827730078717,1
0.250032127138663,0.208625970798608,0.287296040035691,2,auDRI,rf,2,4500,0.246827730078717,1
0.273922272071476,0.233711489846069,0.314133054296883,2,AIPW,rf,2,4500,0.246827730078717,1
0.275518750891338,0.249949037561164,0.301656963766684,3,auDRI,rf,2,4500,0.246827730078717,1
0.276518640701938,0.251842761154793,0.301194520249082,3,AIPW,rf,2,4500,0.246827730078717,1
0.244971400700376,0.211204803855783,0.277953257516954,1,auDRI,all,2,4500,0.246827730078717,1
0.252761955349129,0.219371841599022,0.286152069099235,1,AIPW,all,2,4500,0.246827730078717,1
0.235704238450081,0.200094834102017,0.26839006058466,2,auDRI,all,2,4500,0.246827730078717,1
0.255463718301072,0.212268086567495,0.29865935003465,2,AIPW,all,2,4500,0.246827730078717,1
0.260340345627476,0.236641913810449,0.288370378446154,3,auDRI,all,2,4500,0.246827730078717,1
0.263044039842639,0.238333478114055,0.287754601571223,3,AIPW,all,2,4500,0.246827730078717,1
0.23988048768794,0.208328836590959,0.268589179122802,1,auDRI,earth,2,4500,0.246015876608434,2
0.244181550285789,0.211180414930409,0.277182685641169,1,AIPW,earth,2,4500,0.246015876608434,2
0.234321949215329,0.199824462227834,0.276891149241927,2,auDRI,earth,2,4500,0.246015876608434,2
0.268491213620452,0.227773902719299,0.309208524521604,2,AIPW,earth,2,4500,0.246015876608434,2
0.243048600650254,0.218424283486238,0.268364575889162,3,auDRI,earth,2,4500,0.246015876608434,2
0.243525643435631,0.2184674756536,0.268583811217663,3,AIPW,earth,2,4500,0.246015876608434,2
0.236994708321773,0.202507208460492,0.26632402073285,1,auDRI,gam_1,2,4500,0.246015876608434,2
0.243377947694332,0.211383248331691,0.275372647056973,1,AIPW,gam_1,2,4500,0.246015876608434,2
0.238367557412898,0.197881135736738,0.281049695224331,2,auDRI,gam_1,2,4500,0.246015876608434,2
0.271114991474385,0.231827429109667,0.310402553839104,2,AIPW,gam_1,2,4500,0.246015876608434,2
0.237524236120287,0.213370284156452,0.263318079228836,3,auDRI,gam_1,2,4500,0.246015876608434,2
0.244231313679281,0.219246017108639,0.269216610249924,3,AIPW,gam_1,2,4500,0.246015876608434,2
0.243774023109807,0.203909572242387,0.284102586226873,1,auDRI,xgboost,2,4500,0.246015876608434,2
0.247008642504587,0.21560154102332,0.278415743985853,1,AIPW,xgboost,2,4500,0.246015876608434,2
0.246808174184415,0.205687998481575,0.28629297009323,2,auDRI,xgboost,2,4500,0.246015876608434,2
0.27472065501046,0.237364405428898,0.312076904592023,2,AIPW,xgboost,2,4500,0.246015876608434,2
0.255824552054549,0.228784808500862,0.283210139180908,3,auDRI,xgboost,2,4500,0.246015876608434,2
0.258721711129618,0.233699387253283,0.283744035005954,3,AIPW,xgboost,2,4500,0.246015876608434,2
0.239905758768707,0.204509771373744,0.273455158205575,1,auDRI,rf,2,4500,0.246015876608434,2
0.250441656101494,0.218402691734563,0.282480620468425,1,AIPW,rf,2,4500,0.246015876608434,2
0.248256125987653,0.211923401663435,0.291266515213304,2,auDRI,rf,2,4500,0.246015876608434,2
0.275268229961313,0.236619752698616,0.31391670722401,2,AIPW,rf,2,4500,0.246015876608434,2
0.254728245827388,0.229181808777058,0.282539359099383,3,auDRI,rf,2,4500,0.246015876608434,2
0.256652840982673,0.231584859103483,0.281720822861863,3,AIPW,rf,2,4500,0.246015876608434,2
0.232683095820332,0.199274564788082,0.26286390662934,1,auDRI,all,2,4500,0.246015876608434,2
0.241809141816479,0.209766276538276,0.273852007094682,1,AIPW,all,2,4500,0.246015876608434,2
0.236943590740367,0.200493535361221,0.275680790508944,2,auDRI,all,2,4500,0.246015876608434,2
0.266724429556166,0.226695418578934,0.306753440533397,2,AIPW,all,2,4500,0.246015876608434,2
0.23458697398353,0.208767995278944,0.262942123721843,3,auDRI,all,2,4500,0.246015876608434,2
0.241901100294905,0.216917225821195,0.266884974768615,3,AIPW,all,2,4500,0.246015876608434,2
0.246316761768557,0.2075713596802,0.280865020900896,1,auDRI,earth,2,4500,0.246408230874019,3
0.244288759154737,0.208951396781552,0.279626121527922,1,AIPW,earth,2,4500,0.246408230874019,3
0.250017847391628,0.206884018961156,0.287552298650417,2,auDRI,earth,2,4500,0.246408230874019,3
0.255907821920011,0.214196901684242,0.29761874215578,2,AIPW,earth,2,4500,0.246408230874019,3
0.242762247024496,0.213657885268615,0.267224195245655,3,auDRI,earth,2,4500,0.246408230874019,3
0.238343752495755,0.213147272015535,0.263540232975974,3,AIPW,earth,2,4500,0.246408230874019,3
0.241776063688665,0.209247745594032,0.276612912476086,1,auDRI,gam_1,2,4500,0.246408230874019,3
0.241721452316117,0.208796626364077,0.274646278268157,1,AIPW,gam_1,2,4500,0.246408230874019,3
0.241017860350192,0.202517914789341,0.283781585239969,2,auDRI,gam_1,2,4500,0.246408230874019,3
0.258540511623875,0.21852156252331,0.298559460724441,2,AIPW,gam_1,2,4500,0.246408230874019,3
0.23626703873773,0.212877598805073,0.263438481858902,3,auDRI,gam_1,2,4500,0.246408230874019,3
0.243419666431175,0.218338531322996,0.268500801539355,3,AIPW,gam_1,2,4500,0.246408230874019,3
0.238323576242644,0.206000015849832,0.27111746595874,1,auDRI,xgboost,2,4500,0.246408230874019,3
0.243276496702161,0.212295814687904,0.274257178716419,1,AIPW,xgboost,2,4500,0.246408230874019,3
0.240613461916454,0.206881055986725,0.276720469967174,2,auDRI,xgboost,2,4500,0.246408230874019,3
0.264569096210361,0.228048576145276,0.301089616275446,2,AIPW,xgboost,2,4500,0.246408230874019,3
0.255152859147136,0.22779418771826,0.279815440439237,3,auDRI,xgboost,2,4500,0.246408230874019,3
0.259190083711007,0.234099927268652,0.284280240153362,3,AIPW,xgboost,2,4500,0.246408230874019,3
0.236598442574803,0.204429840370495,0.269779987961174,1,auDRI,rf,2,4500,0.246408230874019,3
0.23769490329925,0.204708000850847,0.270681805747653,1,AIPW,rf,2,4500,0.246408230874019,3
0.247671608548723,0.209234290568856,0.280497558201377,2,auDRI,rf,2,4500,0.246408230874019,3
0.253000473199907,0.213518876946528,0.292482069453286,2,AIPW,rf,2,4500,0.246408230874019,3
0.254088249653864,0.22481665327421,0.281286872206625,3,auDRI,rf,2,4500,0.246408230874019,3
0.255000188174953,0.229804588761861,0.280195787588044,3,AIPW,rf,2,4500,0.246408230874019,3
0.241023583943817,0.206278284988045,0.274506337187779,1,auDRI,all,2,4500,0.246408230874019,3
0.239865498686187,0.206746809059605,0.272984188312769,1,AIPW,all,2,4500,0.246408230874019,3
0.243511139845013,0.204600396357686,0.281349541202439,2,auDRI,all,2,4500,0.246408230874019,3
0.255530884773829,0.215030944093813,0.296030825453845,2,AIPW,all,2,4500,0.246408230874019,3
0.238408599832309,0.208066426526158,0.265455041052746,3,auDRI,all,2,4500,0.246408230874019,3
0.240739050256146,0.215638817711914,0.265839282800378,3,AIPW,all,2,4500,0.246408230874019,3
0.228458146744516,0.19328950890666,0.258008680352999,1,auDRI,earth,2,4500,0.247365181856462,4
0.227410906368873,0.191748787807003,0.263073024930743,1,AIPW,earth,2,4500,0.247365181856462,4
0.236234198495605,0.198929993660617,0.271329920481519,2,auDRI,earth,2,4500,0.247365181856462,4
0.223938886712566,0.177572094004018,0.270305679421114,2,AIPW,earth,2,4500,0.247365181856462,4
0.243021120350663,0.218049228737014,0.27349901018731,3,auDRI,earth,2,4500,0.247365181856462,4
0.24066546433491,0.215404266832944,0.265926661836876,3,AIPW,earth,2,4500,0.247365181856462,4
0.235442916000079,0.205871103746466,0.270040300894969,1,auDRI,gam_1,2,4500,0.247365181856462,4
0.231241289670549,0.196703056609942,0.265779522731156,1,AIPW,gam_1,2,4500,0.247365181856462,4
0.236416896001974,0.200471149995447,0.275556015748251,2,auDRI,gam_1,2,4500,0.247365181856462,4
0.231861563240184,0.187733163186043,0.275989963294324,2,AIPW,gam_1,2,4500,0.247365181856462,4
0.236907575863819,0.20800540301127,0.263236860981797,3,auDRI,gam_1,2,4500,0.247365181856462,4
0.243490242385773,0.218290007699184,0.268690477072362,3,AIPW,gam_1,2,4500,0.247365181856462,4
0.229881121665532,0.193759182515416,0.262620333294866,1,auDRI,xgboost,2,4500,0.247365181856462,4
0.232815149352522,0.201154276685914,0.26447602201913,1,AIPW,xgboost,2,4500,0.247365181856462,4
