estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-8333.33401532615,-9894.26374423755,-6262.52727234018,1,auDRI,all,16177,-6977.12774714328,0
-7039.79685784837,-7260.4922478609,-6819.10146783583,1,AIPW,all,16177,-6977.12774714328,0
-8336.55983507256,-9783.32722003567,-6328.9600500359,2,auDRI,all,16177,-6977.12774714328,0
-8840.56000250464,-9060.00608106018,-8621.11392394909,2,AIPW,all,16177,-6977.12774714328,0
-8913.97556577834,-9894.97494489821,-7910.22029042436,3,auDRI,all,16177,-6977.12774714328,0
-6967.72597936885,-7525.13251321985,-6410.31944551785,3,AIPW,all,16177,-6977.12774714328,0
-9787.34419125926,-10601.886583568,-8861.09982194269,1,auDRI,all,16177,-7082.39371236698,1
-9652.58346628075,-9872.88780751972,-9432.27912504178,1,AIPW,all,16177,-7082.39371236698,1
-9789.45357617591,-10686.9767891558,-8947.76798860349,2,auDRI,all,16177,-7082.39371236698,1
-9653.6379729244,-9873.34070563118,-9433.93524021762,2,AIPW,all,16177,-7082.39371236698,1
-9772.90789409264,-10679.5188035295,-8861.82048893896,3,auDRI,all,16177,-7082.39371236698,1
-9758.87099111016,-10248.2928783696,-9269.4491038507,3,AIPW,all,16177,-7082.39371236698,1
-8518.61323816828,-10203.1318595409,-6515.374550115,1,auDRI,all,16177,-7037.54211114338,2
-3074.62953224162,-3298.57977573966,-2850.67928874358,1,AIPW,all,16177,-7037.54211114338,2
-9728.84733843585,-10800.0286979071,-8679.05734300189,2,auDRI,all,16177,-7037.54211114338,2
-9974.20712372422,-10210.1047036023,-9738.3095438461,2,AIPW,all,16177,-7037.54211114338,2
-8407.10918998571,-10126.6454634928,-6353.06831497066,3,auDRI,all,16177,-7037.54211114338,2
-3115.68353530827,-3526.64669292609,-2704.72037769044,3,AIPW,all,16177,-7037.54211114338,2
-7891.60162421643,-9223.73310230591,-6368.84665772377,1,auDRI,all,16177,-7032.99293430951,3
-7661.92916443351,-7897.85801469021,-7426.00031417681,1,AIPW,all,16177,-7032.99293430951,3
-9266.52748995481,-10116.3931242619,-8369.15623299239,2,auDRI,all,16177,-7032.99293430951,3
-9508.18726406537,-9748.27820327445,-9268.09632485629,2,AIPW,all,16177,-7032.99293430951,3
-7961.32665595183,-9350.86365792854,-6407.76364619193,3,auDRI,all,16177,-7032.99293430951,3
-7697.75477428839,-8189.13187494545,-7206.37767363133,3,AIPW,all,16177,-7032.99293430951,3
-9749.76035204227,-13910.271095299,-4965.97448714722,1,auDRI,all,16177,-7018.77852953771,4
-9101.8001130903,-9342.82998350274,-8860.77024267785,1,AIPW,all,16177,-7018.77852953771,4
-9934.46700243354,-12932.277828107,-6639.51637775359,2,auDRI,all,16177,-7018.77852953771,4
-9796.35227346907,-10019.6409800714,-9573.06356686677,2,AIPW,all,16177,-7018.77852953771,4
-9079.11882060411,-10406.4296561251,-7354.79432522285,3,auDRI,all,16177,-7018.77852953771,4
-9179.34472969486,-9649.3667446313,-8709.32271475842,3,AIPW,all,16177,-7018.77852953771,4
-8953.03905746719,-10600.8421297038,-7027.11731634741,1,auDRI,all,16177,-7084.69628021273,5
-8270.27170340126,-8488.06879576702,-8052.47461103549,1,AIPW,all,16177,-7084.69628021273,5
-9462.57061268826,-10792.4306351221,-8125.07825215258,2,auDRI,all,16177,-7084.69628021273,5
-9962.05327073536,-10179.1118080408,-9744.99473342997,2,AIPW,all,16177,-7084.69628021273,5
-9365.15058682544,-10614.5519781581,-7807.66583380636,3,auDRI,all,16177,-7084.69628021273,5
-8192.44140636451,-8636.30636093511,-7748.57645179391,3,AIPW,all,16177,-7084.69628021273,5
-6700.42820543606,-8534.52135350944,-4979.04500820573,1,auDRI,all,16177,-7150.32681874562,6
-7603.81582563732,-7888.8354371838,-7318.79621409084,1,AIPW,all,16177,-7150.32681874562,6
-7863.17561630599,-9138.76004589091,-6700.69162620286,2,auDRI,all,16177,-7150.32681874562,6
-8894.06804657462,-9182.67786480405,-8605.4582283452,2,AIPW,all,16177,-7150.32681874562,6
-7659.70829561478,-9131.34877278688,-5879.00254973373,3,auDRI,all,16177,-7150.32681874562,6
-7659.57979366737,-8142.56947243658,-7176.59011489815,3,AIPW,all,16177,-7150.32681874562,6
-8529.21943054605,-12712.7244689479,-4897.73764302419,1,auDRI,all,16177,-7098.89302275453,7
-8215.6686861262,-8450.73470516265,-7980.60266708976,1,AIPW,all,16177,-7098.89302275453,7
-8549.48964553871,-12240.1774874282,-4195.48243070309,2,auDRI,all,16177,-7098.89302275453,7
-9826.1628104509,-10067.3309936576,-9584.99462724417,2,AIPW,all,16177,-7098.89302275453,7
-8100.08952495825,-9601.2855048484,-6706.88827165276,3,auDRI,all,16177,-7098.89302275453,7
-8150.37646138336,-8580.2467357908,-7720.50618697592,3,AIPW,all,16177,-7098.89302275453,7
-8419.12448997942,-9458.13480404274,-7390.42211198897,1,auDRI,all,16177,-7091.86335460833,8
-7940.06937476273,-8150.54103540343,-7729.59771412204,1,AIPW,all,16177,-7091.86335460833,8
-8741.69870585408,-9828.69808196828,-7850.0666279588,2,auDRI,all,16177,-7091.86335460833,8
-9568.61915964301,-9771.89600795906,-9365.34231132696,2,AIPW,all,16177,-7091.86335460833,8
-9049.37165310573,-9882.43874157483,-8034.23274849598,3,auDRI,all,16177,-7091.86335460833,8
-7977.84711626293,-8385.78152468634,-7569.91270783953,3,AIPW,all,16177,-7091.86335460833,8
-8189.33407837009,-9399.48289671385,-6802.57290807677,1,auDRI,all,16177,-6980.40497350535,9
-8137.50741549068,-8359.33130899179,-7915.68352198956,1,AIPW,all,16177,-6980.40497350535,9
-9194.65024186722,-10028.0765167976,-8280.29415760446,2,auDRI,all,16177,-6980.40497350535,9
-9413.43513073031,-9646.53359102277,-9180.33667043784,2,AIPW,all,16177,-6980.40497350535,9
-8290.27852196546,-9345.51050694597,-7042.38980891036,3,auDRI,all,16177,-6980.40497350535,9
-8049.55358241117,-8526.22380240055,-7572.88336242179,3,AIPW,all,16177,-6980.40497350535,9
-10000.3088322813,-11157.5325522815,-8874.22395901657,1,auDRI,all,16177,-7050.05834361642,10
-9227.5360114856,-9440.5757630118,-9014.49625995941,1,AIPW,all,16177,-7050.05834361642,10
-10000.9858300141,-11126.4884615329,-8839.58445974488,2,auDRI,all,16177,-7050.05834361642,10
-10327.6084606411,-10533.133016358,-10122.0839049241,2,AIPW,all,16177,-7050.05834361642,10
-10407.5828658168,-11193.1719781067,-9636.84035185654,3,auDRI,all,16177,-7050.05834361642,10
-9277.26225630203,-9744.83295892407,-8809.69155367999,3,AIPW,all,16177,-7050.05834361642,10
-8068.09686952033,-9741.02806184579,-6146.65803471998,1,auDRI,all,16177,-7029.74315919238,11
-8293.33223087232,-8532.61252919631,-8054.05193254832,1,AIPW,all,16177,-7029.74315919238,11
-8726.42974875193,-10154.9506090323,-6879.50945824136,2,auDRI,all,16177,-7029.74315919238,11
-9384.38611050484,-9614.85801944865,-9153.91420156103,2,AIPW,all,16177,-7029.74315919238,11
-8346.46238589659,-9826.34764116814,-6711.03574647252,3,auDRI,all,16177,-7029.74315919238,11
-8364.80033792023,-8882.46182683919,-7847.13884900127,3,AIPW,all,16177,-7029.74315919238,11
-6766.29108532064,-8426.77653600997,-5358.33778489626,1,auDRI,all,16177,-7088.86584555154,12
-3979.19986817257,-4176.21095154912,-3782.18878479602,1,AIPW,all,16177,-7088.86584555154,12
-8774.21635607044,-9896.32988935935,-7959.96003972173,2,auDRI,all,16177,-7088.86584555154,12
-9647.16672906683,-9875.36542193138,-9418.96803620229,2,AIPW,all,16177,-7088.86584555154,12
-7246.18501102515,-9007.0508300839,-5522.71302097473,3,auDRI,all,16177,-7088.86584555154,12
-4006.46261850079,-4436.13084549003,-3576.79439151154,3,AIPW,all,16177,-7088.86584555154,12
-7654.33077071564,-9135.02252314806,-6160.54086351616,1,auDRI,all,16177,-7017.74200280275,13
-7898.15399814926,-8120.03367343793,-7676.27432286058,1,AIPW,all,16177,-7017.74200280275,13
-9268.56318323595,-10362.7014464787,-8335.46709234766,2,auDRI,all,16177,-7017.74200280275,13
-10137.6916483273,-10375.872965946,-9899.5103307086,2,AIPW,all,16177,-7017.74200280275,13
-7978.55105990453,-9470.07773526641,-6553.03765660388,3,auDRI,all,16177,-7017.74200280275,13
-7877.97052444362,-8293.33851089717,-7462.60253799008,3,AIPW,all,16177,-7017.74200280275,13
