estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-16297.7039612477,-17795.2438495701,-13451.4947745737,1,auDRI,all,2675,-13856.3724964037,0
-14155.2111456493,-14879.6053523158,-13430.8169389828,1,AIPW,all,2675,-13856.3724964037,0
-16046.2410339836,-17201.0655411808,-13492.2885659884,2,auDRI,all,2675,-13856.3724964037,0
-14099.8495019179,-14836.3696620598,-13363.3293417761,2,AIPW,all,2675,-13856.3724964037,0
-13920.7551700061,-15296.059415388,-12053.7253361637,3,auDRI,all,2675,-13856.3724964037,0
-13966.3667237313,-15459.7295485453,-12473.0038989173,3,AIPW,all,2675,-13856.3724964037,0
-11239.6937605946,-14112.5705103832,-8711.27671938421,1,auDRI,all,2675,-13811.5668200566,1
-12366.8893266828,-13132.9703817253,-11600.8082716403,1,AIPW,all,2675,-13811.5668200566,1
-11266.7228409045,-14334.2262036186,-8503.77752003927,2,auDRI,all,2675,-13811.5668200566,1
-14353.3857895355,-15150.5913173872,-13556.1802616838,2,AIPW,all,2675,-13811.5668200566,1
-13173.2025109353,-15037.1721444142,-9602.02466376581,3,auDRI,all,2675,-13811.5668200566,1
-12374.7275859384,-13629.9619472191,-11119.4932246577,3,AIPW,all,2675,-13811.5668200566,1
-14442.5763388858,-15343.0232669264,-12995.0500767531,1,auDRI,all,2675,-13880.0255819769,2
-13893.417969452,-14569.1710830001,-13217.6648559039,1,AIPW,all,2675,-13880.0255819769,2
-14459.5866351071,-15343.8799420919,-13329.2000647069,2,auDRI,all,2675,-13880.0255819769,2
-14051.2146114501,-14756.4099747371,-13346.0192481631,2,AIPW,all,2675,-13880.0255819769,2
-13743.3209337941,-14835.1062068851,-12486.2756020668,3,auDRI,all,2675,-13880.0255819769,2
-13692.9231259862,-14816.4435084063,-12569.402743566,3,AIPW,all,2675,-13880.0255819769,2
-14201.5036619896,-15884.5344756502,-12296.1766663687,1,auDRI,all,2675,-13422.9430216407,3
-14274.723755552,-15005.1358916913,-13544.3116194126,1,AIPW,all,2675,-13422.9430216407,3
-14370.7920473444,-16073.0938021891,-12706.849736014,2,auDRI,all,2675,-13422.9430216407,3
-13912.7359648856,-14651.9332402915,-13173.5386894796,2,AIPW,all,2675,-13422.9430216407,3
-13953.4937834621,-15341.2667585775,-12319.1409937936,3,auDRI,all,2675,-13422.9430216407,3
-14123.9630430589,-15742.3590084376,-12505.5670776802,3,AIPW,all,2675,-13422.9430216407,3
-14416.4909664517,-16422.5351426591,-12791.278618149,1,auDRI,all,2675,-13357.1502992138,4
-14663.7395242704,-15423.3015514843,-13904.1774970565,1,AIPW,all,2675,-13357.1502992138,4
-13355.003002993,-14470.9107176325,-11803.3489816939,2,auDRI,all,2675,-13357.1502992138,4
-12884.4313983754,-13664.1313941548,-12104.7314025959,2,AIPW,all,2675,-13357.1502992138,4
-14021.9950291125,-15672.8963159825,-12463.6598243502,3,auDRI,all,2675,-13357.1502992138,4
-14383.7260646188,-16123.8463317205,-12643.6057975172,3,AIPW,all,2675,-13357.1502992138,4
-12143.7483097434,-14069.8000591707,-9599.46522916694,1,auDRI,all,2675,-12922.8244375327,5
-10924.8065565126,-11917.6904279181,-9931.9226851072,1,AIPW,all,2675,-12922.8244375327,5
-12149.8657285129,-13918.2560493475,-9974.82199314636,2,auDRI,all,2675,-12922.8244375327,5
-11739.5025568037,-12710.6466529989,-10768.3584606085,2,AIPW,all,2675,-12922.8244375327,5
-11843.2738651577,-13857.5664663352,-9214.22540659029,3,auDRI,all,2675,-12922.8244375327,5
-10497.1773389762,-12564.1319906575,-8430.22268729501,3,AIPW,all,2675,-12922.8244375327,5
-11548.7844497105,-14217.1958518767,-10155.6256183294,1,auDRI,all,2675,-13823.1967248003,6
-13164.8621101326,-14100.3565600182,-12229.3676602471,1,AIPW,all,2675,-13823.1967248003,6
-11556.6798322025,-14120.4043796843,-10108.630322559,2,auDRI,all,2675,-13823.1967248003,6
-13542.7006334912,-14473.4187603902,-12611.9825065921,2,AIPW,all,2675,-13823.1967248003,6
-13691.0652834512,-15063.849186378,-11864.6693163012,3,auDRI,all,2675,-13823.1967248003,6
-13223.6539256631,-14888.6955254424,-11558.6123258837,3,AIPW,all,2675,-13823.1967248003,6
-14307.9514730583,-16811.5646598434,-11173.2729175177,1,auDRI,all,2675,-13007.2380565783,7
-13323.1725193884,-14316.5773427942,-12329.7676959826,1,AIPW,all,2675,-13007.2380565783,7
-15185.8364097841,-17553.9932118662,-11308.2205704713,2,auDRI,all,2675,-13007.2380565783,7
-12564.8012886604,-13573.871045284,-11555.7315320368,2,AIPW,all,2675,-13007.2380565783,7
-13014.9675336918,-14556.5856447713,-11197.1178654083,3,auDRI,all,2675,-13007.2380565783,7
-13317.2542317914,-15273.7952368937,-11360.7132266891,3,AIPW,all,2675,-13007.2380565783,7
-10531.7970487999,-13847.0356619651,-6577.99633664533,1,auDRI,all,2675,-13258.6062172916,8
-12761.702277021,-13576.6751667643,-11946.7293872776,1,AIPW,all,2675,-13258.6062172916,8
-10561.9215833963,-14095.3162867351,-6627.69911759988,2,auDRI,all,2675,-13258.6062172916,8
-13325.5447593235,-14154.4185822442,-12496.6709364027,2,AIPW,all,2675,-13258.6062172916,8
-12669.6037580593,-14245.6722407802,-10702.6678318433,3,auDRI,all,2675,-13258.6062172916,8
-12663.4938758458,-14171.8268909448,-11155.1608607468,3,AIPW,all,2675,-13258.6062172916,8
-14077.8030628711,-15494.6599832416,-12658.1445104678,1,auDRI,all,2675,-13162.4786195873,9
-14608.0260371419,-15318.1846973706,-13897.8673769133,1,AIPW,all,2675,-13162.4786195873,9
-13971.2283956155,-15246.3449957147,-12505.3133890047,2,auDRI,all,2675,-13162.4786195873,9
-13967.3505476352,-14697.162258302,-13237.5388369685,2,AIPW,all,2675,-13162.4786195873,9
-13922.0469018378,-15273.7748554348,-12396.580262796,3,auDRI,all,2675,-13162.4786195873,9
-14416.9339940227,-15789.3270049578,-13044.5409830876,3,AIPW,all,2675,-13162.4786195873,9
-13307.5643173585,-15519.2714701349,-10998.1997056849,1,auDRI,all,2675,-13273.4765718426,10
