estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-16572.357153882,-17958.2458477649,-13552.2663970053,1,auDRI,all,2675,-13856.3724964037,0
-14048.9053988726,-14764.0327731345,-13333.7780246107,1,AIPW,all,2675,-13856.3724964037,0
-16576.645826431,-17986.8337265761,-13706.362558796,2,auDRI,all,2675,-13856.3724964037,0
-14071.3418435477,-14807.2480128802,-13335.4356742152,2,AIPW,all,2675,-13856.3724964037,0
-14014.4345104937,-15402.7583629431,-12217.111826013,3,auDRI,all,2675,-13856.3724964037,0
-13932.3836567945,-15426.3382132977,-12438.4291002913,3,AIPW,all,2675,-13856.3724964037,0
-11705.7047750434,-14394.682669164,-7329.83855441539,1,auDRI,all,2675,-13811.5668200566,1
-10967.7338131777,-11650.5940871979,-10284.8735391575,1,AIPW,all,2675,-13811.5668200566,1
-13203.5926307473,-14629.2750907675,-11782.3411510096,2,auDRI,all,2675,-13811.5668200566,1
-14339.033625753,-15112.7458556534,-13565.3213958525,2,AIPW,all,2675,-13811.5668200566,1
-12004.8559866721,-14906.8382327281,-6309.52455716421,3,auDRI,all,2675,-13811.5668200566,1
-10931.8582363836,-12150.0120136903,-9713.70445907687,3,AIPW,all,2675,-13811.5668200566,1
-13906.4834337828,-14864.4824763953,-12782.293753156,1,auDRI,all,2675,-13880.0255819769,2
-13720.7275353625,-14407.9566230963,-13033.4984476287,1,AIPW,all,2675,-13880.0255819769,2
-14014.4892947328,-15042.4714179092,-13032.2092205731,2,auDRI,all,2675,-13880.0255819769,2
-14014.53313848,-14733.3485280166,-13295.7177489434,2,AIPW,all,2675,-13880.0255819769,2
-13573.2288216092,-14729.5141916321,-12322.8058900389,3,auDRI,all,2675,-13880.0255819769,2
-13648.6733845735,-14772.7858504774,-12524.5609186697,3,AIPW,all,2675,-13880.0255819769,2
-14035.1794707648,-15286.6326533992,-12578.7365139605,1,auDRI,all,2675,-13422.9430216407,3
-13902.5245329334,-14610.1148600952,-13194.9342057716,1,AIPW,all,2675,-13422.9430216407,3
-14032.9523272605,-15318.5661144814,-12511.140327383,2,auDRI,all,2675,-13422.9430216407,3
-13899.9006480061,-14633.8216902707,-13165.9796057416,2,AIPW,all,2675,-13422.9430216407,3
-13845.9064667602,-15256.2272579577,-12019.8282898666,3,auDRI,all,2675,-13422.9430216407,3
-13875.3571442649,-15487.1574486866,-12263.5568398433,3,AIPW,all,2675,-13422.9430216407,3
-12817.1877699914,-14242.5254448377,-11273.5583186722,1,auDRI,all,2675,-13357.1502992138,4
-13050.0601923735,-13775.5629112787,-12324.5574734683,1,AIPW,all,2675,-13357.1502992138,4
-12814.0730104544,-14169.2220712855,-11298.115531216,2,auDRI,all,2675,-13357.1502992138,4
-12854.1259130512,-13610.3834860201,-12097.8683400822,2,AIPW,all,2675,-13357.1502992138,4
-12556.1674958757,-14201.3220379016,-10670.1464661873,3,auDRI,all,2675,-13357.1502992138,4
-12750.986093782,-14479.8116110626,-11022.1605765014,3,AIPW,all,2675,-13357.1502992138,4
-11760.6720658273,-13636.4654126845,-9480.0577270004,1,auDRI,all,2675,-12922.8244375327,5
-8173.90148210045,-9199.64811017692,-7148.15485402397,1,AIPW,all,2675,-12922.8244375327,5
