estimate,CI_left,CI_right,misp,estimator,lrnr,n,ATE,iter
-7508.17928686113,-9183.49193947648,-5573.5335557662,1,auDRI,all,16177,-6977.12774714328,0
-6766.06757708568,-6998.64879021838,-6533.48636395298,1,AIPW,all,16177,-6977.12774714328,0
-8049.52633368243,-9446.42351010049,-6627.12309384413,2,auDRI,all,16177,-6977.12774714328,0
-8868.13904718997,-9088.01287734859,-8648.26521703134,2,AIPW,all,16177,-6977.12774714328,0
-8367.35963726706,-9542.56656741933,-6662.12057960332,3,auDRI,all,16177,-6977.12774714328,0
-6775.18672027716,-7331.05359277608,-6219.31984777824,3,AIPW,all,16177,-6977.12774714328,0
-9855.20746675906,-11352.1349816799,-8875.0759082979,1,auDRI,all,16177,-7082.39371236698,1
-10818.2642811484,-11041.7723956344,-10594.7561666623,1,AIPW,all,16177,-7082.39371236698,1
-9832.60255675682,-10774.2414881428,-8934.53341060958,2,auDRI,all,16177,-7082.39371236698,1
-9702.07474103872,-9915.56478200892,-9488.58470006852,2,AIPW,all,16177,-7082.39371236698,1
-9792.85599596358,-11092.0708374056,-8763.16192048074,3,auDRI,all,16177,-7082.39371236698,1
-10874.2605550437,-11381.5496622277,-10366.9714478597,3,AIPW,all,16177,-7082.39371236698,1
-8066.27383719596,-9753.70394230764,-6517.30170993297,1,auDRI,all,16177,-7037.54211114338,2
-5824.41033312432,-6052.34284581863,-5596.47782043002,1,AIPW,all,16177,-7037.54211114338,2
-9143.45902277453,-10434.8878843618,-8084.07257279449,2,auDRI,all,16177,-7037.54211114338,2
-9977.37172809064,-10208.7497276287,-9745.99372855257,2,AIPW,all,16177,-7037.54211114338,2
-8697.20995256157,-10020.7374632724,-6989.51876917605,3,auDRI,all,16177,-7037.54211114338,2
-5866.85069719929,-6289.84513386492,-5443.85626053365,3,AIPW,all,16177,-7037.54211114338,2
-8274.75971231517,-9410.63662768004,-6960.94479983307,1,auDRI,all,16177,-7032.99293430951,3
-7631.22055428253,-7857.14653062539,-7405.29457793967,1,AIPW,all,16177,-7032.99293430951,3
-9303.06505344542,-10157.2995959949,-8384.29457857064,2,auDRI,all,16177,-7032.99293430951,3
-9519.05724492241,-9754.39432625786,-9283.72016358696,2,AIPW,all,16177,-7032.99293430951,3
-8210.13310027404,-9398.53696698047,-6886.95985821781,3,auDRI,all,16177,-7032.99293430951,3
-7703.43269193887,-8187.4896966917,-7219.37568718603,3,AIPW,all,16177,-7032.99293430951,3
-6291.15944660775,-8647.12236172218,-2679.39786508062,1,auDRI,all,16177,-7018.77852953771,4
-9003.61496216518,-9238.67062060169,-8768.55930372868,1,AIPW,all,16177,-7018.77852953771,4
-7427.74948875722,-9398.84936668169,-4734.23845418489,2,auDRI,all,16177,-7018.77852953771,4
-9802.08565561321,-10025.4765492188,-9578.69476200767,2,AIPW,all,16177,-7018.77852953771,4
-8818.79676921737,-10351.2987106934,-6795.91439655621,3,auDRI,all,16177,-7018.77852953771,4
-9074.61572596605,-9542.88175284287,-8606.34969908923,3,AIPW,all,16177,-7018.77852953771,4
-6733.62985158946,-9893.14804273262,-1775.31662368674,1,auDRI,all,16177,-7084.69628021273,5
-8122.42184972565,-8344.58339181044,-7900.26030764086,1,AIPW,all,16177,-7084.69628021273,5
-6904.10184436622,-9960.35226460933,-2001.40611185321,2,auDRI,all,16177,-7084.69628021273,5
-9981.95925041859,-10205.1189593036,-9758.79954153361,2,AIPW,all,16177,-7084.69628021273,5
-9659.53891135899,-10721.9901417955,-8334.89321411935,3,auDRI,all,16177,-7084.69628021273,5
-8077.59238121899,-8519.17942359713,-7636.00533884085,3,AIPW,all,16177,-7084.69628021273,5
-7433.1181750983,-9190.0968293477,-5625.07027442399,1,auDRI,all,16177,-7150.32681874562,6
-6936.17052113272,-7217.78902563814,-6654.55201662729,1,AIPW,all,16177,-7150.32681874562,6
-8100.17912638413,-9624.22609269487,-6622.68557407865,2,auDRI,all,16177,-7150.32681874562,6
-8906.55074481804,-9185.09671508927,-8628.00477454681,2,AIPW,all,16177,-7150.32681874562,6
-7505.37649782771,-8953.09473261753,-5736.22365408131,3,auDRI,all,16177,-7150.32681874562,6
-6971.22179819108,-7460.74429259053,-6481.69930379163,3,AIPW,all,16177,-7150.32681874562,6
-7838.47299035421,-9443.87113508234,-6473.11679151372,1,auDRI,all,16177,-7098.89302275453,7
-8320.84025660962,-8551.4896173995,-8090.19089581975,1,AIPW,all,16177,-7098.89302275453,7
-9154.07420455155,-10353.0209548481,-8098.57095949516,2,auDRI,all,16177,-7098.89302275453,7
-9825.31786370692,-10065.0175654803,-9585.61816193354,2,AIPW,all,16177,-7098.89302275453,7
-7936.3001197565,-9432.68935173553,-6441.23308531132,3,auDRI,all,16177,-7098.89302275453,7
-8374.71150006728,-8802.14521258304,-7947.27778755152,3,AIPW,all,16177,-7098.89302275453,7
-8439.87978942915,-9901.41737138375,-6948.6403228212,1,auDRI,all,16177,-7091.86335460833,8
-7954.81951905173,-8164.67455093223,-7744.96448717123,1,AIPW,all,16177,-7091.86335460833,8
-8546.94026309093,-10004.091711583,-6775.32576857692,2,auDRI,all,16177,-7091.86335460833,8
-9540.26801501937,-9747.62101832522,-9332.91501171352,2,AIPW,all,16177,-7091.86335460833,8
-9446.07846780194,-10230.0996836423,-8533.63259525104,3,auDRI,all,16177,-7091.86335460833,8
-8022.99596504848,-8443.93403842631,-7602.05789167066,3,AIPW,all,16177,-7091.86335460833,8
-8457.84144705559,-9528.51423783943,-7420.41086314145,1,auDRI,all,16177,-6980.40497350535,9
-8159.23079775474,-8394.77625557505,-7923.68533993443,1,AIPW,all,16177,-6980.40497350535,9
-9164.69796769345,-9994.38985273617,-8293.78170993724,2,auDRI,all,16177,-6980.40497350535,9
-9379.92883331893,-9622.90725084861,-9136.95041578925,2,AIPW,all,16177,-6980.40497350535,9
-8503.59229879412,-9493.88838795849,-7371.42615531348,3,auDRI,all,16177,-6980.40497350535,9
-8255.53076985977,-8739.88051519041,-7771.18102452913,3,AIPW,all,16177,-6980.40497350535,9
-9772.37799853522,-10958.1743680623,-8459.49072915454,1,auDRI,all,16177,-7050.05834361642,10
-8957.16720849571,-9167.28579462378,-8747.04862236765,1,AIPW,all,16177,-7050.05834361642,10
-10195.4685580926,-11166.5408070653,-9165.24195518385,2,auDRI,all,16177,-7050.05834361642,10
-10321.8834344781,-10529.9906550217,-10113.7762139344,2,AIPW,all,16177,-7050.05834361642,10
-9722.86692351271,-10892.0739924146,-8360.3224649158,3,auDRI,all,16177,-7050.05834361642,10
-8965.38518319942,-9428.70351764743,-8502.06684875141,3,AIPW,all,16177,-7050.05834361642,10
-6435.35643418255,-10092.6691089565,-2500.69221097374,1,auDRI,all,16177,-7029.74315919238,11
-8295.67402966078,-8536.00272538561,-8055.34533393596,1,AIPW,all,16177,-7029.74315919238,11
-6518.48452609336,-10066.486785455,-2258.34327414529,2,auDRI,all,16177,-7029.74315919238,11
-9389.9902945216,-9629.20449421618,-9150.77609482701,2,AIPW,all,16177,-7029.74315919238,11
-8287.84546085599,-9737.5453656756,-6675.02229723461,3,auDRI,all,16177,-7029.74315919238,11
-8355.54136366827,-8866.88533471517,-7844.19739262137,3,AIPW,all,16177,-7029.74315919238,11
-7522.88811756036,-8906.03786707285,-5754.79223697775,1,auDRI,all,16177,-7088.86584555154,12
-7223.16724784738,-7429.72220128095,-7016.61229441381,1,AIPW,all,16177,-7088.86584555154,12
-8654.50071337794,-9816.53421828134,-7776.94667915865,2,auDRI,all,16177,-7088.86584555154,12
-9672.54211585609,-9893.28378100987,-9451.80045070232,2,AIPW,all,16177,-7088.86584555154,12
-8140.17619922229,-9618.38857133445,-6044.19497023764,3,auDRI,all,16177,-7088.86584555154,12
-7192.4064730921,-7636.43587231418,-6748.37707387002,3,AIPW,all,16177,-7088.86584555154,12
-7958.48496319289,-9921.87330584617,-6524.96357298433,1,auDRI,all,16177,-7017.74200280275,13
-7792.8973011754,-8021.57733352708,-7564.21726882372,1,AIPW,all,16177,-7017.74200280275,13
-9093.57670220551,-10459.3585041986,-8040.23588795853,2,auDRI,all,16177,-7017.74200280275,13
-10150.9700307434,-10392.3220614945,-9909.61799999234,2,AIPW,all,16177,-7017.74200280275,13
-8609.32633394479,-10064.0952328164,-7006.1077350402,3,auDRI,all,16177,-7017.74200280275,13
-7791.06266452538,-8211.51857647478,-7370.60675257598,3,AIPW,all,16177,-7017.74200280275,13
-7075.1131447898,-8295.52922185461,-5689.7367762704,1,auDRI,all,16177,-7037.35693641997,14
-6735.38610053212,-6960.37562647121,-6510.39657459302,1,AIPW,all,16177,-7037.35693641997,14
-7892.67989439166,-9119.34839855281,-7002.81187326886,2,auDRI,all,16177,-7037.35693641997,14
-9150.36291403558,-9373.60281164227,-8927.12301642889,2,AIPW,all,16177,-7037.35693641997,14
-7788.37160296817,-9361.85686879819,-5957.93310031904,3,auDRI,all,16177,-7037.35693641997,14
-6846.92431540043,-7339.67396498877,-6354.1746658121,3,AIPW,all,16177,-7037.35693641997,14
-7323.72461357503,-8732.23480455649,-5665.37689010542,1,auDRI,all,16177,-6916.94825393577,15
-7264.75395569916,-7529.78209679083,-6999.72581460749,1,AIPW,all,16177,-6916.94825393577,15
-8698.44473582486,-9679.10364050415,-7752.63720956748,2,auDRI,all,16177,-6916.94825393577,15
-9360.52784321014,-9627.12535181924,-9093.93033460104,2,AIPW,all,16177,-6916.94825393577,15
-7735.59173924603,-9356.10206104302,-5790.73282290646,3,auDRI,all,16177,-6916.94825393577,15
-7332.21781905722,-7879.61239496696,-6784.82324314748,3,AIPW,all,16177,-6916.94825393577,15
-9292.10986221383,-10636.4826598011,-7879.86341816015,1,auDRI,all,16177,-6922.1485621169,16
-9062.77120668744,-9279.20899205813,-8846.33342131674,1,AIPW,all,16177,-6922.1485621169,16
-10173.1006445559,-10980.2403933693,-9272.67041606707,2,auDRI,all,16177,-6922.1485621169,16
-10083.8284601148,-10305.6182210222,-9862.03869920745,2,AIPW,all,16177,-6922.1485621169,16
-8740.80696885559,-10233.0539091512,-6935.11462538784,3,auDRI,all,16177,-6922.1485621169,16
-9115.19326741445,-9556.01987814629,-8674.3666566826,3,AIPW,all,16177,-6922.1485621169,16
-9784.7660981944,-10870.4579256835,-8596.69285002975,1,auDRI,all,16177,-7061.20382074714,17
-9327.97184124298,-9566.04823570956,-9089.8954467764,1,AIPW,all,16177,-7061.20382074714,17
-9741.30941936226,-10923.0566425697,-8679.6878936538,2,auDRI,all,16177,-7061.20382074714,17
-9913.59268692036,-10142.3901393281,-9684.79523451258,2,AIPW,all,16177,-7061.20382074714,17
-9940.04362706291,-10803.9614331706,-8977.18568806462,3,auDRI,all,16177,-7061.20382074714,17
-9346.10722447579,-9794.7894976874,-8897.42495126418,3,AIPW,all,16177,-7061.20382074714,17
-6586.67139352518,-9033.81367275117,-3421.38699542044,1,auDRI,all,16177,-6853.01589015179,18
-6636.73986813589,-6867.34607521113,-6406.13366106065,1,AIPW,all,16177,-6853.01589015179,18
-9078.67824647358,-10472.267425451,-7849.10785427583,2,auDRI,all,16177,-6853.01589015179,18
-9702.28246934761,-9923.71146587357,-9480.85347282166,2,AIPW,all,16177,-6853.01589015179,18
-7120.65274010698,-9638.54318340058,-3990.40125241261,3,auDRI,all,16177,-6853.01589015179,18
-6616.94142753928,-7155.43423507516,-6078.44862000341,3,AIPW,all,16177,-6853.01589015179,18
-7957.86237530096,-10145.43783387,-5883.07744175763,1,auDRI,all,16177,-7054.98372491623,19
-8089.26187517453,-8311.8279867638,-7866.69576358526,1,AIPW,all,16177,-7054.98372491623,19
-9276.07357930802,-10726.7344920929,-8079.48464153153,2,auDRI,all,16177,-7054.98372491623,19
-9814.56697177434,-10045.2235404132,-9583.9104031355,2,AIPW,all,16177,-7054.98372491623,19
-8366.44784098002,-10352.2185447195,-6209.77771071607,3,auDRI,all,16177,-7054.98372491623,19
-8062.39170445329,-8547.73226779717,-7577.05114110941,3,AIPW,all,16177,-7054.98372491623,19
-9216.32675612392,-10518.482458054,-7989.96655871784,1,auDRI,all,16177,-7044.78077658883,20
-9541.78421337893,-9762.51424065522,-9321.05418610263,1,AIPW,all,16177,-7044.78077658883,20
-8935.22263522744,-10320.9721544313,-7611.79771574954,2,auDRI,all,16177,-7044.78077658883,20
-9147.09060215488,-9367.77928731646,-8926.40191699331,2,AIPW,all,16177,-7044.78077658883,20
-9494.46993085991,-10641.3379596645,-8524.94902983773,3,auDRI,all,16177,-7044.78077658883,20
-9688.07497651481,-10160.3122210749,-9215.83773195468,3,AIPW,all,16177,-7044.78077658883,20
-10295.4897968674,-11216.4997088221,-9308.04378030844,1,auDRI,all,16177,-6981.81362508856,21
-10499.9066184895,-10718.5538653406,-10281.2593716384,1,AIPW,all,16177,-6981.81362508856,21
-10384.6937125952,-11413.9453316603,-9500.69859426344,2,auDRI,all,16177,-6981.81362508856,21
-10506.9385388793,-10721.8571973703,-10292.0198803883,2,AIPW,all,16177,-6981.81362508856,21
-10335.7351086118,-11280.7343438131,-9193.60717499531,3,auDRI,all,16177,-6981.81362508856,21
-10524.4876550808,-11002.8664046875,-10046.1089054741,3,AIPW,all,16177,-6981.81362508856,21
-8151.56699371385,-9861.80254918426,-6012.86995585962,1,auDRI,all,16177,-6944.0263119943,22
-6854.5174402155,-7130.4992310922,-6578.53564933881,1,AIPW,all,16177,-6944.0263119943,22
-9188.80551077366,-10326.0282692327,-7811.29421473766,2,auDRI,all,16177,-6944.0263119943,22
-9527.01704349512,-9817.21511431104,-9236.8189726792,2,AIPW,all,16177,-6944.0263119943,22
-8341.29103974604,-9816.75520196081,-6395.73602617072,3,auDRI,all,16177,-6944.0263119943,22
-6876.85940847948,-7439.36024771908,-6314.35856923987,3,AIPW,all,16177,-6944.0263119943,22
-8002.15504249232,-9209.82814106082,-6863.68606670467,1,auDRI,all,16177,-7026.31599082044,23
-7866.81159052994,-8087.0312343491,-7646.59194671079,1,AIPW,all,16177,-7026.31599082044,23
-8778.77169911292,-10121.6095223543,-7811.59467980393,2,auDRI,all,16177,-7026.31599082044,23
-9971.49435581574,-10204.6181537665,-9738.37055786502,2,AIPW,all,16177,-7026.31599082044,23
-8330.45559131039,-9755.94099434645,-7078.94010663768,3,auDRI,all,16177,-7026.31599082044,23
-7927.08858958534,-8353.20592009071,-7500.97125907997,3,AIPW,all,16177,-7026.31599082044,23
-9737.07270297367,-10867.6201367215,-8562.34980087451,1,auDRI,all,16177,-7061.87859146059,24
-9826.50363768647,-10030.7082700897,-9622.29900528321,1,AIPW,all,16177,-7061.87859146059,24
-10037.1848252262,-11215.0758146076,-9134.09853693452,2,auDRI,all,16177,-7061.87859146059,24
-10340.5541297462,-10543.5277087426,-10137.5805507498,2,AIPW,all,16177,-7061.87859146059,24
-10082.4645530491,-11010.3705487071,-8909.54996072914,3,auDRI,all,16177,-7061.87859146059,24
-9887.47832151654,-10313.9910094774,-9460.9656335557,3,AIPW,all,16177,-7061.87859146059,24
-8684.07955950553,-9860.13571492415,-7230.73459901192,1,auDRI,all,16177,-7074.64224114644,25
-8170.96856905768,-8432.49604596461,-7909.44109215075,1,AIPW,all,16177,-7074.64224114644,25
-9326.24259819069,-10246.5135717998,-8379.34034387866,2,auDRI,all,16177,-7074.64224114644,25
-9884.21473467178,-10133.3891846613,-9635.04028468231,2,AIPW,all,16177,-7074.64224114644,25
-9135.06070091645,-10288.3250474248,-7823.19297380762,3,auDRI,all,16177,-7074.64224114644,25
-8210.62381183452,-8656.79768814628,-7764.44993552276,3,AIPW,all,16177,-7074.64224114644,25
-9340.44951474574,-10653.3632322229,-8280.10457221375,1,auDRI,all,16177,-7059.97900164386,26
-9203.49295148962,-9438.81534568486,-8968.17055729438,1,AIPW,all,16177,-7059.97900164386,26
-9359.65165906121,-10513.6652329694,-8287.3701730375,2,auDRI,all,16177,-7059.97900164386,26
-10223.4697828972,-10446.1536804329,-10000.7858853614,2,AIPW,all,16177,-7059.97900164386,26
-10315.9525761754,-11127.8480865166,-9439.08019615573,3,auDRI,all,16177,-7059.97900164386,26
-9231.58977577009,-9626.90822783965,-8836.27132370052,3,AIPW,all,16177,-7059.97900164386,26
-9583.47912282316,-10755.4683929089,-7687.97446030775,1,auDRI,all,16177,-6943.19389802826,27
-6884.86571219471,-7110.07076946923,-6659.66065492019,1,AIPW,all,16177,-6943.19389802826,27
-9876.51014895551,-10917.8590688913,-8546.49800428008,2,auDRI,all,16177,-6943.19389802826,27
-9323.45569989269,-9537.91218223145,-9108.99921755392,2,AIPW,all,16177,-6943.19389802826,27
-9008.45841370928,-10135.0657637886,-7477.47238084236,3,auDRI,all,16177,-6943.19389802826,27
-6963.39144221099,-7461.32644747798,-6465.45643694401,3,AIPW,all,16177,-6943.19389802826,27
-7722.6982524657,-9147.10191051327,-6149.980194882,1,auDRI,all,16177,-6969.70548400511,28
-7753.53179180096,-7977.78342948945,-7529.28015411247,1,AIPW,all,16177,-6969.70548400511,28
-9106.30879645437,-9946.27065446347,-8162.32352888235,2,auDRI,all,16177,-6969.70548400511,28
-9062.75104479055,-9277.30239525636,-8848.19969432475,2,AIPW,all,16177,-6969.70548400511,28
-7399.82263372956,-8951.00866946501,-5438.81254731745,3,auDRI,all,16177,-6969.70548400511,28
-7771.41314113878,-8313.57456134775,-7229.2517209298,3,AIPW,all,16177,-6969.70548400511,28
-7849.82299410889,-9837.30995792175,-6119.58150654676,1,auDRI,all,16177,-6981.92155621415,29
-8080.33885519388,-8363.27571943867,-7797.40199094908,1,AIPW,all,16177,-6981.92155621415,29
-8626.29052509682,-10174.7289565535,-7323.0680282892,2,auDRI,all,16177,-6981.92155621415,29
-9274.41221358803,-9553.22404995571,-8995.60037722034,2,AIPW,all,16177,-6981.92155621415,29
-8167.01417068921,-9772.99037047225,-6259.08514106777,3,auDRI,all,16177,-6981.92155621415,29
-8124.27457265031,-8626.50405721639,-7622.04508808423,3,AIPW,all,16177,-6981.92155621415,29
-7739.42814598817,-9587.5288870774,-6278.29710189838,1,auDRI,all,16177,-6923.39706559431,30
-7981.10484366102,-8214.33977186122,-7747.86991546082,1,AIPW,all,16177,-6923.39706559431,30
-6884.86799530992,-9676.15611062676,-4794.80533248707,2,auDRI,all,16177,-6923.39706559431,30
-9550.71875231737,-9800.47340356096,-9300.96410107377,2,AIPW,all,16177,-6923.39706559431,30
-7609.41022001716,-8809.36767786961,-6329.08729664533,3,auDRI,all,16177,-6923.39706559431,30
-8052.66220136425,-8480.47921803507,-7624.84518469344,3,AIPW,all,16177,-6923.39706559431,30
-3442.99051179614,-7198.71215439461,-601.171151748929,1,auDRI,all,16177,-6972.31729684946,31
-7395.84438666005,-7681.1336716214,-7110.5551016987,1,AIPW,all,16177,-6972.31729684946,31
-4142.57824666422,-8529.86889047351,-2693.19186947386,2,auDRI,all,16177,-6972.31729684946,31
-8859.54975730687,-9114.27537972147,-8604.82413489228,2,AIPW,all,16177,-6972.31729684946,31
